DATE,CAPUTLG326S
1975-04-01,64.6161
1975-05-01,67.9623
1975-06-01,69.8056
1975-07-01,71.6556
1975-08-01,73.5790
1975-09-01,74.6094
1975-10-01,74.3251
1975-11-01,74.3282
1975-12-01,75.0488
1976-01-01,75.9768
1976-02-01,78.1419
1976-03-01,79.7559
1976-04-01,76.9013
1976-05-01,70.4693
1976-06-01,70.1548
1976-07-01,70.9326
1976-08-01,70.2296
1976-09-01,80.0154
1976-10-01,84.6553
1976-11-01,83.9906
1976-12-01,86.3756
1977-01-01,86.1363
1977-02-01,86.0888
1977-03-01,88.0095
1977-04-01,89.2506
1977-05-01,89.2751
1977-06-01,90.7513
1977-07-01,89.1551
1977-08-01,88.6613
1977-09-01,88.3482
1977-10-01,88.1277
1977-11-01,88.2824
1977-12-01,88.5212
1978-01-01,86.6292
1978-02-01,85.7101
1978-03-01,87.4455
1978-04-01,88.5052
1978-05-01,89.4929
1978-06-01,89.8822
1978-07-01,89.6125
1978-08-01,89.2761
1978-09-01,89.0658
1978-10-01,88.9330
1978-11-01,88.9445
1978-12-01,90.3690
1979-01-01,88.8051
1979-02-01,87.7737
1979-03-01,88.3412
1979-04-01,84.8363
1979-05-01,84.7914
1979-06-01,82.3401
1979-07-01,84.5501
1979-08-01,81.8686
1979-09-01,81.2743
1979-10-01,81.3682
1979-11-01,80.5606
1979-12-01,78.0868
1980-01-01,79.1458
1980-02-01,78.8113
1980-03-01,79.1397
1980-04-01,76.1189
1980-05-01,69.9813
1980-06-01,67.4949
1980-07-01,68.0875
1980-08-01,70.3766
1980-09-01,72.7919
1980-10-01,75.1776
1980-11-01,75.9633
1980-12-01,76.4821
1981-01-01,77.3090
1981-02-01,77.1808
1981-03-01,77.2795
1981-04-01,77.3213
1981-05-01,78.8855
1981-06-01,78.2460
1981-07-01,79.5784
1981-08-01,79.3977
1981-09-01,78.6243
1981-10-01,77.5821
1981-11-01,76.3105
1981-12-01,72.7080
1982-01-01,72.4653
1982-02-01,75.6477
1982-03-01,74.7769
1982-04-01,74.5790
1982-05-01,75.6570
1982-06-01,75.5719
1982-07-01,74.3785
1982-08-01,74.9263
1982-09-01,74.9952
1982-10-01,73.3018
1982-11-01,73.3445
1982-12-01,74.1038
1983-01-01,75.6549
1983-02-01,75.0321
1983-03-01,77.3751
1983-04-01,79.5950
1983-05-01,80.2433
1983-06-01,80.5796
1983-07-01,81.7903
1983-08-01,83.3223
1983-09-01,84.9727
1983-10-01,85.6936
1983-11-01,86.1621
1983-12-01,87.7789
1984-01-01,88.7559
1984-02-01,89.2027
1984-03-01,90.0252
1984-04-01,90.4739
1984-05-01,91.8857
1984-06-01,93.4264
1984-07-01,92.7957
1984-08-01,92.1326
1984-09-01,92.0493
1984-10-01,91.4204
1984-11-01,91.3353
1984-12-01,91.2788
1985-01-01,90.4798
1985-02-01,89.1841
1985-03-01,88.8761
1985-04-01,88.2745
1985-05-01,87.1811
1985-06-01,86.0695
1985-07-01,84.4702
1985-08-01,86.0822
1985-09-01,86.6244
1985-10-01,85.7296
1985-11-01,85.2309
1985-12-01,85.3254
1986-01-01,85.5276
1986-02-01,85.1586
1986-03-01,85.2426
1986-04-01,83.3487
1986-05-01,83.8725
1986-06-01,83.6518
1986-07-01,84.3525
1986-08-01,85.2444
1986-09-01,85.7070
1986-10-01,86.4628
1986-11-01,87.2722
1986-12-01,87.8771
1987-01-01,88.0235
1987-02-01,89.1134
1987-03-01,89.0938
1987-04-01,89.5366
1987-05-01,90.7686
1987-06-01,89.2330
1987-07-01,89.9144
1987-08-01,89.0117
1987-09-01,89.0053
1987-10-01,89.6299
1987-11-01,90.1866
1987-12-01,90.3275
1988-01-01,89.3196
1988-02-01,88.7763
1988-03-01,88.9500
1988-04-01,89.4211
1988-05-01,89.0350
1988-06-01,89.0394
1988-07-01,88.7661
1988-08-01,88.2760
1988-09-01,88.7704
1988-10-01,89.0307
1988-11-01,89.5318
1988-12-01,89.4088
1989-01-01,89.8476
1989-02-01,89.7499
1989-03-01,88.9250
1989-04-01,89.1927
1989-05-01,87.8862
1989-06-01,87.2050
1989-07-01,86.3420
1989-08-01,85.9731
1989-09-01,85.6655
1989-10-01,85.2441
1989-11-01,84.8304
1989-12-01,84.1482
1990-01-01,84.2183
1990-02-01,84.2195
1990-03-01,84.9391
1990-04-01,84.4625
1990-05-01,84.4176
1990-06-01,85.1928
1990-07-01,84.2488
1990-08-01,84.0748
1990-09-01,84.5590
1990-10-01,83.5178
1990-11-01,81.5373
1990-12-01,80.6218
1991-01-01,79.8999
1991-02-01,79.1263
1991-03-01,77.0041
1991-04-01,77.3986
1991-05-01,77.9553
1991-06-01,78.6027
1991-07-01,77.8005
1991-08-01,79.2725
1991-09-01,79.7769
1991-10-01,79.8494
1991-11-01,79.1054
1991-12-01,79.2863
1992-01-01,79.1988
1992-02-01,79.8630
1992-03-01,80.6320
1992-04-01,81.1096
1992-05-01,81.7057
1992-06-01,82.2351
1992-07-01,83.1744
1992-08-01,83.3235
1992-09-01,82.8549
1992-10-01,83.1035
1992-11-01,83.6842
1992-12-01,84.0653
1993-01-01,85.0810
1993-02-01,85.4209
1993-03-01,84.8673
1993-04-01,85.6974
1993-05-01,86.4087
1993-06-01,86.2307
1993-07-01,87.3267
1993-08-01,87.6092
1993-09-01,87.2055
1993-10-01,87.4456
1993-11-01,87.8651
1993-12-01,88.5477
1994-01-01,89.2959
1994-02-01,88.7106
1994-03-01,90.5774
1994-04-01,91.1061
1994-05-01,91.1467
1994-06-01,91.7491
1994-07-01,91.8540
1994-08-01,91.1382
1994-09-01,91.5439
1994-10-01,92.5464
1994-11-01,92.7677
1994-12-01,93.1656
1995-01-01,92.8208
1995-02-01,92.1287
1995-03-01,90.9162
1995-04-01,90.9029
1995-05-01,89.5524
1995-06-01,88.7855
1995-07-01,87.4330
1995-08-01,88.5069
1995-09-01,88.8341
1995-10-01,88.6525
1995-11-01,88.4780
1995-12-01,87.6990
1996-01-01,87.4076
1996-02-01,87.3747
1996-03-01,87.7682
1996-04-01,86.9986
1996-05-01,87.9769
1996-06-01,88.4702
1996-07-01,88.2557
1996-08-01,89.2223
1996-09-01,89.5520
1996-10-01,89.0558
1996-11-01,88.5085
1996-12-01,89.0251
1997-01-01,88.3582
1997-02-01,89.4273
1997-03-01,89.7734
1997-04-01,88.9848
1997-05-01,88.7864
1997-06-01,88.7429
1997-07-01,88.6822
1997-08-01,89.5254
1997-09-01,88.5878
1997-10-01,88.3889
1997-11-01,89.4925
1997-12-01,89.0632
1998-01-01,88.7900
1998-02-01,88.5698
1998-03-01,88.3075
1998-04-01,87.7964
1998-05-01,88.1493
1998-06-01,87.3375
1998-07-01,86.7453
1998-08-01,86.9780
1998-09-01,86.7077
1998-10-01,87.1505
1998-11-01,87.6925
1998-12-01,87.5076
1999-01-01,86.7825
1999-02-01,86.8625
1999-03-01,86.6628
1999-04-01,86.8382
1999-05-01,87.1489
1999-06-01,86.1596
1999-07-01,86.1738
1999-08-01,86.1355
1999-09-01,85.0777
1999-10-01,85.9753
1999-11-01,85.7544
1999-12-01,85.7153
2000-01-01,85.5810
2000-02-01,84.8787
2000-03-01,83.6334
2000-04-01,84.5908
2000-05-01,83.1230
2000-06-01,82.6865
2000-07-01,82.7198
2000-08-01,81.1261
2000-09-01,81.1991
2000-10-01,80.5154
2000-11-01,79.2474
