DATE,CAPUTLG21S
1990-06-01,86.3935
1990-07-01,86.9661
1990-08-01,86.6054
1990-09-01,87.1256
1990-10-01,87.9752
1990-11-01,87.3626
1990-12-01,85.9823
1991-01-01,85.9515
1991-02-01,87.3351
1991-03-01,86.4226
1991-04-01,85.5791
1991-05-01,85.3533
1991-06-01,85.5726
1991-07-01,84.7437
1991-08-01,84.7115
1991-09-01,84.9289
1991-10-01,84.9124
1991-11-01,84.3433
1991-12-01,84.8623
1992-01-01,84.8492
1992-02-01,83.9148
1992-03-01,84.3621
1992-04-01,85.5002
1992-05-01,85.4634
1992-06-01,84.7162
1992-07-01,85.9950
1992-08-01,84.6818
1992-09-01,85.3875
1992-10-01,85.9524
1992-11-01,85.9563
1992-12-01,86.1508
1993-01-01,85.9350
1993-02-01,85.4933
1993-03-01,84.9770
1993-04-01,85.1228
1993-05-01,85.1920
1993-06-01,85.9789
1993-07-01,85.0922
1993-08-01,85.0582
1993-09-01,85.7478
1993-10-01,86.8303
1993-11-01,86.7655
1993-12-01,86.9880
1994-01-01,86.0776
1994-02-01,86.5052
1994-03-01,87.5596
1994-04-01,86.7671
1994-05-01,87.0041
1994-06-01,86.8545
1994-07-01,86.7933
1994-08-01,86.7406
1994-09-01,86.2150
1994-10-01,85.8995
1994-11-01,86.5636
1994-12-01,88.1323
1995-01-01,87.4167
1995-02-01,87.3906
1995-03-01,86.3545
1995-04-01,86.8414
1995-05-01,87.2178
1995-06-01,87.3119
1995-07-01,88.1437
1995-08-01,87.2011
1995-09-01,88.4944
1995-10-01,87.4604
1995-11-01,88.4867
1995-12-01,88.5702
1996-01-01,87.1736
1996-02-01,88.7306
1996-03-01,89.9536
1996-04-01,90.5730
1996-05-01,90.2802
1996-06-01,91.7082
1996-07-01,91.2866
1996-08-01,91.4478
1996-09-01,91.6540
1996-10-01,91.2186
1996-11-01,90.8725
1996-12-01,90.8967
1997-01-01,90.6185
1997-02-01,92.2621
1997-03-01,92.4497
1997-04-01,91.6035
1997-05-01,92.6642
1997-06-01,92.0104
1997-07-01,91.8968
1997-08-01,91.8630
1997-09-01,92.4651
1997-10-01,91.5376
1997-11-01,90.9324
1997-12-01,91.1289
1998-01-01,93.6413
1998-02-01,92.1615
1998-03-01,90.7361
1998-04-01,91.2635
1998-05-01,91.4612
1998-06-01,89.5646
1998-07-01,88.5017
1998-08-01,88.7754
1998-09-01,86.0431
1998-10-01,87.0128
1998-11-01,87.3837
1998-12-01,85.2344
1999-01-01,85.5036
1999-02-01,84.8824
1999-03-01,84.3530
1999-04-01,84.2863
1999-05-01,84.5296
1999-06-01,85.0092
1999-07-01,86.1240
1999-08-01,86.3687
1999-09-01,86.5489
1999-10-01,87.6935
1999-11-01,88.9403
1999-12-01,89.9198
2000-01-01,89.1358
2000-02-01,89.7258
2000-03-01,90.8650
2000-04-01,89.9873
2000-05-01,89.9116
2000-06-01,90.6246
2000-07-01,90.6334
2000-08-01,91.3176
2000-09-01,90.9100
2000-10-01,91.4330
2000-11-01,90.6733
2000-12-01,90.4090
2001-01-01,90.4777
2001-02-01,91.3277
2001-03-01,91.2501
2001-04-01,91.3385
2001-05-01,91.1850
2001-06-01,90.0564
2001-07-01,89.5594
2001-08-01,89.4401
2001-09-01,89.3723
2001-10-01,88.8384
2001-11-01,88.1271
2001-12-01,87.1855
2002-01-01,86.5108
2002-02-01,86.1804
2002-03-01,85.1427
2002-04-01,85.4128
2002-05-01,86.3646
2002-06-01,86.5309
2002-07-01,86.1643
2002-08-01,86.7483
2002-09-01,85.2120
2002-10-01,83.9144
2002-11-01,86.3285
2002-12-01,86.9737
2003-01-01,87.4215
2003-02-01,87.6708
2003-03-01,87.7285
2003-04-01,87.5937
2003-05-01,87.1709
2003-06-01,87.3642
2003-07-01,86.9807
2003-08-01,88.2003
2003-09-01,88.7179
2003-10-01,88.5694
2003-11-01,88.1216
2003-12-01,87.9855
2004-01-01,88.7624
2004-02-01,87.7739
2004-03-01,88.0999
2004-04-01,87.9158
2004-05-01,87.6239
2004-06-01,87.6085
2004-07-01,89.3037
2004-08-01,88.6110
2004-09-01,86.2552
2004-10-01,87.4286
2004-11-01,89.4557
2004-12-01,89.5093
2005-01-01,89.6752
2005-02-01,90.8608
2005-03-01,90.7771
2005-04-01,91.1779
2005-05-01,90.3681
2005-06-01,90.4714
2005-07-01,90.2012
2005-08-01,89.8409
2005-09-01,81.1895
2005-10-01,83.0240
2005-11-01,86.4928
2005-12-01,87.9403
2006-01-01,89.7598
2006-02-01,89.2312
2006-03-01,89.2299
2006-04-01,89.7852
2006-05-01,90.3632
2006-06-01,90.6645
2006-07-01,90.8694
2006-08-01,90.4335
2006-09-01,90.5858
2006-10-01,90.7662
2006-11-01,89.3244
2006-12-01,90.6714
2007-01-01,88.3370
2007-02-01,89.0921
2007-03-01,88.9641
2007-04-01,89.0699
2007-05-01,89.6877
2007-06-01,89.1846
2007-07-01,89.1558
2007-08-01,89.2340
2007-09-01,89.4506
2007-10-01,89.2489
2007-11-01,90.4026
2007-12-01,91.1683
2008-01-01,90.7851
2008-02-01,90.9466
2008-03-01,91.3973
2008-04-01,91.7614
2008-05-01,91.4404
2008-06-01,91.8870
2008-07-01,93.8912
2008-08-01,92.0410
2008-09-01,81.3074
2008-10-01,87.8142
2008-11-01,89.2653
2008-12-01,86.9147
2009-01-01,85.7611
2009-02-01,84.0250
2009-03-01,81.6213
2009-04-01,79.8503
2009-05-01,79.1660
2009-06-01,78.5850
2009-07-01,79.1079
2009-08-01,79.8201
2009-09-01,79.5113
2009-10-01,79.1054
2009-11-01,79.0065
2009-12-01,78.2562
2010-01-01,80.0058
2010-02-01,81.5514
2010-03-01,82.5304
2010-04-01,83.0971
2010-05-01,83.1457
2010-06-01,83.3965
2010-07-01,83.9473
2010-08-01,85.1205
2010-09-01,86.2873
2010-10-01,86.2173
2010-11-01,85.3698
2010-12-01,85.5645
2011-01-01,85.1436
2011-02-01,82.9965
2011-03-01,85.6262
2011-04-01,85.6784
2011-05-01,86.1750
2011-06-01,86.1744
2011-07-01,85.2060
2011-08-01,86.2489
2011-09-01,85.3126
2011-10-01,86.8983
2011-11-01,87.3368
2011-12-01,87.6516
2012-01-01,88.5115
2012-02-01,87.7359
2012-03-01,87.3461
2012-04-01,87.0874
2012-05-01,87.0633
2012-06-01,86.8274
2012-07-01,87.3968
2012-08-01,85.8844
2012-09-01,86.7316
2012-10-01,87.7240
2012-11-01,87.4864
2012-12-01,87.2749
2013-01-01,86.6826
2013-02-01,87.0955
2013-03-01,87.0977
2013-04-01,87.2086
2013-05-01,87.1834
2013-06-01,87.3038
2013-07-01,87.8620
2013-08-01,87.5475
2013-09-01,88.4153
2013-10-01,86.3885
2013-11-01,86.7956
2013-12-01,86.7424
2014-01-01,87.4625
2014-02-01,87.9366
2014-03-01,89.1946
2014-04-01,90.4962
2014-05-01,90.7627
2014-06-01,91.4600
2014-07-01,91.3668
2014-08-01,91.6247
2014-09-01,91.6517
2014-10-01,91.3659
2014-11-01,90.5586
2014-12-01,92.0859
2015-01-01,90.2974
2015-02-01,87.5132
2015-03-01,86.1936
2015-04-01,85.0538
2015-05-01,83.3882
2015-06-01,82.7512
2015-07-01,83.7325
2015-08-01,84.2316
2015-09-01,83.4803
2015-10-01,82.3089
2015-11-01,81.0393
2015-12-01,80.7335
2016-01-01,80.0833
2016-02-01,78.9177
2016-03-01,77.3574
2016-04-01,76.0828
2016-05-01,76.4981
2016-06-01,76.5330
2016-07-01,76.8387
2016-08-01,76.7418
2016-09-01,76.6341
2016-10-01,78.5869
2016-11-01,78.3640
2016-12-01,78.6179
2017-01-01,80.3713
2017-02-01,81.9206
2017-03-01,82.4989
2017-04-01,83.3704
2017-05-01,83.9517
2017-06-01,84.8101
2017-07-01,84.7456
2017-08-01,84.0958
2017-09-01,84.8528
2017-10-01,86.0686
2017-11-01,87.2598
2017-12-01,87.7275
2018-01-01,86.5557
2018-02-01,88.0783
2018-03-01,88.5612
2018-04-01,88.9771
2018-05-01,89.0269
2018-06-01,90.2264
2018-07-01,90.4270
2018-08-01,91.7962
2018-09-01,92.1234
2018-10-01,91.6460
2018-11-01,91.8353
2018-12-01,93.2867
2019-01-01,92.4269
2019-02-01,90.6842
2019-03-01,90.0510
2019-04-01,91.9300
2019-05-01,91.2934
2019-06-01,91.2668
2019-07-01,88.9080
2019-08-01,90.6059
2019-09-01,90.2038
2019-10-01,89.7077
2019-11-01,88.8117
2019-12-01,89.2366
2020-01-01,90.4740
2020-02-01,89.0826
2020-03-01,87.6707
2020-04-01,81.8719
2020-05-01,72.7896
2020-06-01,74.7880
2020-07-01,77.6319
2020-08-01,76.8931
2020-09-01,77.8292
2020-10-01,77.4649
2020-11-01,79.4070
