DATE,CAPUTLG327S
1960-09-01,75.1530
1960-10-01,75.3259
1960-11-01,74.2238
1960-12-01,70.2031
1961-01-01,71.9472
1961-02-01,70.9028
1961-03-01,72.5885
1961-04-01,71.8357
1961-05-01,72.8427
1961-06-01,74.5959
1961-07-01,74.4265
1961-08-01,75.6698
1961-09-01,75.8302
1961-10-01,75.9898
1961-11-01,75.8187
1961-12-01,75.2222
1962-01-01,74.0539
1962-02-01,77.3959
1962-03-01,75.8866
1962-04-01,77.0739
1962-05-01,77.1173
1962-06-01,75.7826
1962-07-01,76.4758
1962-08-01,76.6817
1962-09-01,76.2431
1962-10-01,75.7265
1962-11-01,76.3327
1962-12-01,77.1129
1963-01-01,74.7038
1963-02-01,74.8485
1963-03-01,75.9608
1963-04-01,79.0466
1963-05-01,80.1455
1963-06-01,79.5851
1963-07-01,80.4425
1963-08-01,80.0408
1963-09-01,80.2671
1963-10-01,81.5085
1963-11-01,79.3913
1963-12-01,77.0436
1964-01-01,78.2005
1964-02-01,79.1200
1964-03-01,79.8752
1964-04-01,79.3926
1964-05-01,80.0670
1964-06-01,81.0457
1964-07-01,81.5601
1964-08-01,80.6191
1964-09-01,81.1323
1964-10-01,81.1103
1964-11-01,80.6322
1964-12-01,80.5222
1965-01-01,80.3374
1965-02-01,81.8095
1965-03-01,79.2844
1965-04-01,80.9594
1965-05-01,80.8370
1965-06-01,81.6775
1965-07-01,83.1002
1965-08-01,82.6768
1965-09-01,82.4762
1965-10-01,82.4228
1965-11-01,83.3116
1965-12-01,83.8846
1966-01-01,82.2262
1966-02-01,80.9399
1966-03-01,83.7030
1966-04-01,82.3315
1966-05-01,81.3956
1966-06-01,80.6789
1966-07-01,78.8501
1966-08-01,79.1252
1966-09-01,78.4973
1966-10-01,78.1508
1966-11-01,77.8073
1966-12-01,77.0826
1967-01-01,76.0160
1967-02-01,75.4125
1967-03-01,73.8776
1967-04-01,73.1849
1967-05-01,74.0427
1967-06-01,75.3563
1967-07-01,74.9402
1967-08-01,77.6277
1967-09-01,76.5587
1967-10-01,76.6656
1967-11-01,77.8891
1967-12-01,77.1925
1968-01-01,77.4925
1968-02-01,74.8883
1968-03-01,71.7642
1968-04-01,79.0430
1968-05-01,79.0806
1968-06-01,78.6480
1968-07-01,80.5631
1968-08-01,79.7600
1968-09-01,79.2731
1968-10-01,80.1500
1968-11-01,79.6158
1968-12-01,79.8510
1969-01-01,80.9851
1969-02-01,80.8226
1969-03-01,81.5799
1969-04-01,80.6481
1969-05-01,79.9562
1969-06-01,79.3540
1969-07-01,78.5205
1969-08-01,78.1580
1969-09-01,78.9752
1969-10-01,78.2500
1969-11-01,77.6800
1969-12-01,78.4151
1970-01-01,76.1882
1970-02-01,75.3745
1970-03-01,73.8923
1970-04-01,74.0094
1970-05-01,73.1557
1970-06-01,72.7800
1970-07-01,73.3679
1970-08-01,72.9196
1970-09-01,72.6649
1970-10-01,72.0459
1970-11-01,72.0807
1970-12-01,73.0518
1971-01-01,72.2130
1971-02-01,72.9292
1971-03-01,73.8611
1971-04-01,74.2074
1971-05-01,74.1591
1971-06-01,75.3955
1971-07-01,74.5434
1971-08-01,75.2801
1971-09-01,75.9271
1971-10-01,76.2559
1971-11-01,77.2199
1971-12-01,77.1626
1972-01-01,78.1830
1972-02-01,78.1144
1972-03-01,78.2378
1972-04-01,78.2129
1972-05-01,78.3107
1972-06-01,78.6426
1972-07-01,78.9724
1972-08-01,80.1665
1972-09-01,79.7475
1972-10-01,80.3311
1972-11-01,79.7859
1972-12-01,79.2118
1973-01-01,80.5128
1973-02-01,82.6508
1973-03-01,84.1915
1973-04-01,84.1663
1973-05-01,84.2955
1973-06-01,84.1026
1973-07-01,84.5442
1973-08-01,84.1460
1973-09-01,84.0159
1973-10-01,83.7765
1973-11-01,84.3706
1973-12-01,85.6638
1974-01-01,85.2100
1974-02-01,84.9299
1974-03-01,84.1470
1974-04-01,83.7119
1974-05-01,83.2619
1974-06-01,82.7905
1974-07-01,81.7678
1974-08-01,80.7213
1974-09-01,79.8719
1974-10-01,79.4739
1974-11-01,77.2762
1974-12-01,74.0911
1975-01-01,74.4660
1975-02-01,71.8139
1975-03-01,68.9585
1975-04-01,69.5636
1975-05-01,70.6653
1975-06-01,70.6632
1975-07-01,72.5394
1975-08-01,72.9564
1975-09-01,75.2377
1975-10-01,74.8488
1975-11-01,74.6906
1975-12-01,75.0252
1976-01-01,76.2939
1976-02-01,76.5628
1976-03-01,76.3902
1976-04-01,76.9712
1976-05-01,77.0663
1976-06-01,77.3686
1976-07-01,77.3761
1976-08-01,77.4385
1976-09-01,77.9578
1976-10-01,77.8403
1976-11-01,78.3099
1976-12-01,79.0087
1977-01-01,75.4924
1977-02-01,77.6613
1977-03-01,81.3292
1977-04-01,82.4361
1977-05-01,82.7052
1977-06-01,83.6346
1977-07-01,84.7712
1977-08-01,84.5862
1977-09-01,83.0628
1977-10-01,83.1879
1977-11-01,84.9659
1977-12-01,85.4432
1978-01-01,83.1882
1978-02-01,82.6736
1978-03-01,85.0135
1978-04-01,88.0338
1978-05-01,88.1985
1978-06-01,87.8017
1978-07-01,87.1300
1978-08-01,86.9693
1978-09-01,86.2147
1978-10-01,86.7058
1978-11-01,86.6402
1978-12-01,87.7610
1979-01-01,83.9913
1979-02-01,84.1119
1979-03-01,86.3384
1979-04-01,85.4865
1979-05-01,86.8766
1979-06-01,86.3365
1979-07-01,84.7017
1979-08-01,84.3348
1979-09-01,81.5191
1979-10-01,83.4945
1979-11-01,82.7201
1979-12-01,83.1240
1980-01-01,81.5664
1980-02-01,79.5773
1980-03-01,77.0093
1980-04-01,74.7218
1980-05-01,72.3058
1980-06-01,72.2732
1980-07-01,71.2995
1980-08-01,72.1809
1980-09-01,73.7876
1980-10-01,74.5353
1980-11-01,75.9320
1980-12-01,75.7269
1981-01-01,74.9843
1981-02-01,74.4051
1981-03-01,74.1051
1981-04-01,74.7488
1981-05-01,74.4462
1981-06-01,73.2898
1981-07-01,72.9046
1981-08-01,72.4412
1981-09-01,71.5623
1981-10-01,69.7323
1981-11-01,68.7724
1981-12-01,67.0548
1982-01-01,64.3808
1982-02-01,65.7224
1982-03-01,65.6090
1982-04-01,64.7363
1982-05-01,64.2284
1982-06-01,65.3683
1982-07-01,64.6099
1982-08-01,65.0473
1982-09-01,64.8260
1982-10-01,64.3093
1982-11-01,64.5035
1982-12-01,64.1960
1983-01-01,66.2662
1983-02-01,66.2301
1983-03-01,67.3578
1983-04-01,67.9191
1983-05-01,69.1176
1983-06-01,70.2656
1983-07-01,71.5333
1983-08-01,72.2189
1983-09-01,73.3616
1983-10-01,73.5854
1983-11-01,72.9396
1983-12-01,71.9245
1984-01-01,74.3465
1984-02-01,77.0313
1984-03-01,74.8613
1984-04-01,74.6602
1984-05-01,75.2241
1984-06-01,75.1527
1984-07-01,75.4604
1984-08-01,75.3446
1984-09-01,75.5303
1984-10-01,75.4587
1984-11-01,76.2063
1984-12-01,75.6940
1985-01-01,74.2117
1985-02-01,73.4322
1985-03-01,74.4831
1985-04-01,75.6390
1985-05-01,75.7234
1985-06-01,76.0649
1985-07-01,76.6951
1985-08-01,76.2039
1985-09-01,76.6222
1985-10-01,76.8758
1985-11-01,75.3464
1985-12-01,76.6734
1986-01-01,78.6236
1986-02-01,77.0883
1986-03-01,76.9493
1986-04-01,78.3523
1986-05-01,78.3155
1986-06-01,78.3846
1986-07-01,77.2103
1986-08-01,78.3890
1986-09-01,78.5110
1986-10-01,77.3917
1986-11-01,78.2040
1986-12-01,79.4357
1987-01-01,80.3469
1987-02-01,80.8506
1987-03-01,79.7015
1987-04-01,81.3003
1987-05-01,80.9644
1987-06-01,79.6589
1987-07-01,81.0492
1987-08-01,79.0721
1987-09-01,80.4193
1987-10-01,81.1800
1987-11-01,80.7037
1987-12-01,81.3781
1988-01-01,79.8157
1988-02-01,81.7427
1988-03-01,82.4075
1988-04-01,81.9736
1988-05-01,81.7309
1988-06-01,81.4010
1988-07-01,80.5908
1988-08-01,81.3875
1988-09-01,81.7136
1988-10-01,81.9563
1988-11-01,81.5066
1988-12-01,81.7683
1989-01-01,83.1356
1989-02-01,81.0600
1989-03-01,82.5888
1989-04-01,81.3792
1989-05-01,80.5087
1989-06-01,80.8821
1989-07-01,79.8908
1989-08-01,80.2802
1989-09-01,79.0890
1989-10-01,80.0749
1989-11-01,80.3434
1989-12-01,78.3688
1990-01-01,81.0362
1990-02-01,80.9208
1990-03-01,81.0921
1990-04-01,80.3665
1990-05-01,79.9465
1990-06-01,79.4133
1990-07-01,78.6279
1990-08-01,79.0093
1990-09-01,78.7186
1990-10-01,76.9967
1990-11-01,77.4195
1990-12-01,76.5629
1991-01-01,73.0699
1991-02-01,73.8762
1991-03-01,71.3884
1991-04-01,72.2066
1991-05-01,72.2089
1991-06-01,72.2908
1991-07-01,73.3490
1991-08-01,73.5257
1991-09-01,72.8507
1991-10-01,74.1722
1991-11-01,73.8195
1991-12-01,74.5756
1992-01-01,74.4773
1992-02-01,75.3393
1992-03-01,75.8565
1992-04-01,76.4268
1992-05-01,76.8390
1992-06-01,77.2659
1992-07-01,77.0463
1992-08-01,76.9174
1992-09-01,78.5776
1992-10-01,77.6238
1992-11-01,77.5570
1992-12-01,77.7817
1993-01-01,76.0937
1993-02-01,78.1794
1993-03-01,77.3395
1993-04-01,78.1129
1993-05-01,77.9768
1993-06-01,78.7845
1993-07-01,78.6117
1993-08-01,78.5116
1993-09-01,79.1798
1993-10-01,78.9358
1993-11-01,79.8110
1993-12-01,80.9145
1994-01-01,79.2763
1994-02-01,78.9681
1994-03-01,80.9421
1994-04-01,81.0110
1994-05-01,82.4537
1994-06-01,81.4172
1994-07-01,82.0438
1994-08-01,82.4351
1994-09-01,81.8421
1994-10-01,81.5402
1994-11-01,82.3594
1994-12-01,82.5166
1995-01-01,82.0493
1995-02-01,81.2425
1995-03-01,82.4246
1995-04-01,81.3656
1995-05-01,81.2365
1995-06-01,81.5159
1995-07-01,81.0472
1995-08-01,81.6216
1995-09-01,81.6658
1995-10-01,81.9448
1995-11-01,82.1880
1995-12-01,81.5654
1996-01-01,82.4822
1996-02-01,82.5908
1996-03-01,83.5220
1996-04-01,84.5855
1996-05-01,85.1421
1996-06-01,86.2018
1996-07-01,87.3844
1996-08-01,85.8464
1996-09-01,86.2268
1996-10-01,86.0082
1996-11-01,85.4849
1996-12-01,84.6166
1997-01-01,84.2316
1997-02-01,85.5794
1997-03-01,85.3378
1997-04-01,84.0074
1997-05-01,84.2361
1997-06-01,83.4549
1997-07-01,83.4759
1997-08-01,83.4624
1997-09-01,83.6775
1997-10-01,83.1891
1997-11-01,82.8667
1997-12-01,84.4234
1998-01-01,84.6167
1998-02-01,85.3920
1998-03-01,84.0689
1998-04-01,83.9040
1998-05-01,85.0545
1998-06-01,83.7325
1998-07-01,83.3981
1998-08-01,84.2510
1998-09-01,83.6474
1998-10-01,84.2201
1998-11-01,84.2707
1998-12-01,85.8289
1999-01-01,84.1227
1999-02-01,84.3627
1999-03-01,82.0451
1999-04-01,80.8814
1999-05-01,81.5661
1999-06-01,81.9885
1999-07-01,81.9116
1999-08-01,81.9708
1999-09-01,81.2495
1999-10-01,81.5794
1999-11-01,82.4571
1999-12-01,82.5868
2000-01-01,82.0325
2000-02-01,81.6910
2000-03-01,81.1846
2000-04-01,81.2642
2000-05-01,79.9116
2000-06-01,78.0224
2000-07-01,79.6530
2000-08-01,78.8100
2000-09-01,78.1625
2000-10-01,78.1644
2000-11-01,77.3005
2000-12-01,75.8263
2001-01-01,76.3803
2001-02-01,75.5530
2001-03-01,76.2376
2001-04-01,75.8382
2001-05-01,75.2482
2001-06-01,74.4462
2001-07-01,74.6327
2001-08-01,72.8051
2001-09-01,73.4771
2001-10-01,72.5446
2001-11-01,72.7681
2001-12-01,73.3807
2002-01-01,73.3595
2002-02-01,73.7365
2002-03-01,73.5358
2002-04-01,73.8192
2002-05-01,73.2508
2002-06-01,74.2129
2002-07-01,73.6342
2002-08-01,73.8259
2002-09-01,74.7996
2002-10-01,74.3764
2002-11-01,73.8730
2002-12-01,73.5635
2003-01-01,73.6972
2003-02-01,73.4828
2003-03-01,74.1432
2003-04-01,73.2185
2003-05-01,74.8325
2003-06-01,74.7464
2003-07-01,74.1445
2003-08-01,74.6554
2003-09-01,74.0074
2003-10-01,74.2331
2003-11-01,74.6318
2003-12-01,74.0952
2004-01-01,74.2640
2004-02-01,74.0842
2004-03-01,75.3302
2004-04-01,75.0942
2004-05-01,74.9273
2004-06-01,74.1046
2004-07-01,74.8129
2004-08-01,75.3670
2004-09-01,75.8613
2004-10-01,75.5694
2004-11-01,75.0492
2004-12-01,76.9891
2005-01-01,76.2043
2005-02-01,76.3704
2005-03-01,75.2431
2005-04-01,75.6397
2005-05-01,76.0172
2005-06-01,76.1705
2005-07-01,75.3934
2005-08-01,75.2946
2005-09-01,76.2352
2005-10-01,77.0955
2005-11-01,78.5852
2005-12-01,77.3281
2006-01-01,79.4038
2006-02-01,78.8755
2006-03-01,77.6673
2006-04-01,77.3217
2006-05-01,75.5066
2006-06-01,75.2133
2006-07-01,74.1381
2006-08-01,73.5361
2006-09-01,72.2509
2006-10-01,71.9655
2006-11-01,71.7600
2006-12-01,74.3790
2007-01-01,73.0592
2007-02-01,71.5930
2007-03-01,72.5516
2007-04-01,71.8788
2007-05-01,71.5954
2007-06-01,71.7205
2007-07-01,71.1735
2007-08-01,70.7351
2007-09-01,70.2618
2007-10-01,69.3742
2007-11-01,69.7962
2007-12-01,67.6356
2008-01-01,68.9756
2008-02-01,67.1913
2008-03-01,67.0941
2008-04-01,65.1061
2008-05-01,63.7830
2008-06-01,62.3603
2008-07-01,62.0650
2008-08-01,60.7819
2008-09-01,59.0189
2008-10-01,57.9613
2008-11-01,55.2789
2008-12-01,53.1713
2009-01-01,50.9550
2009-02-01,49.6982
2009-03-01,47.4999
2009-04-01,47.2228
2009-05-01,46.7253
2009-06-01,46.7917
2009-07-01,48.1137
2009-08-01,48.0910
2009-09-01,48.0505
2009-10-01,46.5441
2009-11-01,48.7552
2009-12-01,46.7512
2010-01-01,48.5475
2010-02-01,48.6373
2010-03-01,49.6339
2010-04-01,52.0814
2010-05-01,51.8576
2010-06-01,52.0522
2010-07-01,52.6728
2010-08-01,52.9190
2010-09-01,52.9935
2010-10-01,53.8420
2010-11-01,54.2007
2010-12-01,52.5454
2011-01-01,51.3936
2011-02-01,52.9427
2011-03-01,53.5391
2011-04-01,54.2730
2011-05-01,55.0161
2011-06-01,55.0799
2011-07-01,55.7860
2011-08-01,56.3898
2011-09-01,56.4867
2011-10-01,56.1895
2011-11-01,55.9582
2011-12-01,56.2585
2012-01-01,56.6712
2012-02-01,57.8144
2012-03-01,57.5321
2012-04-01,57.8442
2012-05-01,57.3741
2012-06-01,57.8004
2012-07-01,57.3161
2012-08-01,57.6173
2012-09-01,57.7817
2012-10-01,58.1215
2012-11-01,58.8118
2012-12-01,59.6424
2013-01-01,59.4262
2013-02-01,60.8184
2013-03-01,61.1430
2013-04-01,60.1125
2013-05-01,61.6485
2013-06-01,62.0725
2013-07-01,62.1657
2013-08-01,62.6167
2013-09-01,62.9843
2013-10-01,63.2358
2013-11-01,63.8529
2013-12-01,61.9501
2014-01-01,62.6186
2014-02-01,62.5515
2014-03-01,63.4870
2014-04-01,63.7114
2014-05-01,64.5630
2014-06-01,65.2144
2014-07-01,66.1346
2014-08-01,66.0134
2014-09-01,66.3365
2014-10-01,65.8607
2014-11-01,65.4447
2014-12-01,65.7092
2015-01-01,65.9550
2015-02-01,65.1981
2015-03-01,64.8434
2015-04-01,65.6789
2015-05-01,65.9133
2015-06-01,66.2797
2015-07-01,66.7252
2015-08-01,67.2849
2015-09-01,66.3073
2015-10-01,67.2657
2015-11-01,67.6332
2015-12-01,68.1358
2016-01-01,67.8596
2016-02-01,67.5137
2016-03-01,67.0782
2016-04-01,66.7062
2016-05-01,66.1695
2016-06-01,66.0474
2016-07-01,65.7557
2016-08-01,65.0422
2016-09-01,65.3056
2016-10-01,65.4046
2016-11-01,65.5711
2016-12-01,65.6182
2017-01-01,66.1544
2017-02-01,67.2449
2017-03-01,67.3004
2017-04-01,66.4950
2017-05-01,65.9329
2017-06-01,66.2772
2017-07-01,66.3843
2017-08-01,65.3617
2017-09-01,67.4447
2017-10-01,67.3065
2017-11-01,67.8484
2017-12-01,68.2844
2018-01-01,66.7372
2018-02-01,69.6632
2018-03-01,68.7787
2018-04-01,69.1422
2018-05-01,69.0085
2018-06-01,68.3043
2018-07-01,68.3553
2018-08-01,68.0761
2018-09-01,66.8590
2018-10-01,67.8846
2018-11-01,66.9569
2018-12-01,68.9336
2019-01-01,69.3424
2019-02-01,66.5880
2019-03-01,66.7842
2019-04-01,66.9893
2019-05-01,66.7995
2019-06-01,67.0692
2019-07-01,66.5347
2019-08-01,67.2228
2019-09-01,67.5924
2019-10-01,66.8531
2019-11-01,65.9353
2019-12-01,67.1919
2020-01-01,69.6690
2020-02-01,69.1495
2020-03-01,65.4994
2020-04-01,55.4650
2020-05-01,59.7491
2020-06-01,62.3602
2020-07-01,63.4331
2020-08-01,63.0894
2020-09-01,62.0679
2020-10-01,64.2800
2020-11-01,64.1854
