DATE,CAPUTLG337S
1982-12-01,65.6732
1983-01-01,65.4900
1983-02-01,64.8168
1983-03-01,66.2210
1983-04-01,67.6179
1983-05-01,69.8560
1983-06-01,71.5540
1983-07-01,73.7990
1983-08-01,75.3567
1983-09-01,76.3719
1983-10-01,77.3731
1983-11-01,78.3403
1983-12-01,79.0885
1984-01-01,79.2177
1984-02-01,79.3119
1984-03-01,78.9343
1984-04-01,81.0231
1984-05-01,80.1586
1984-06-01,78.7044
1984-07-01,78.3828
1984-08-01,78.1173
1984-09-01,77.8245
1984-10-01,78.6371
1984-11-01,78.9960
1984-12-01,78.6276
1985-01-01,78.6846
1985-02-01,78.0457
1985-03-01,77.7188
1985-04-01,77.5710
1985-05-01,76.3343
1985-06-01,76.5135
1985-07-01,75.8839
1985-08-01,76.2734
1985-09-01,77.1209
1985-10-01,77.1130
1985-11-01,77.1254
1985-12-01,77.9023
1986-01-01,77.6292
1986-02-01,77.3214
1986-03-01,76.9192
1986-04-01,77.2780
1986-05-01,77.7369
1986-06-01,79.5666
1986-07-01,79.5352
1986-08-01,79.7876
1986-09-01,80.1656
1986-10-01,80.8439
1986-11-01,80.3018
1986-12-01,80.0345
1987-01-01,80.6002
1987-02-01,81.6717
1987-03-01,82.1289
1987-04-01,81.6487
1987-05-01,82.2642
1987-06-01,81.5939
1987-07-01,82.9532
1987-08-01,83.8659
1987-09-01,83.9765
1987-10-01,83.9624
1987-11-01,83.9055
1987-12-01,83.9874
1988-01-01,82.1789
1988-02-01,81.3594
1988-03-01,81.4429
1988-04-01,81.1608
1988-05-01,80.7101
1988-06-01,80.5374
1988-07-01,79.6442
1988-08-01,79.0345
1988-09-01,80.4160
1988-10-01,79.6043
1988-11-01,79.4206
1988-12-01,79.3726
1989-01-01,80.0448
1989-02-01,80.3222
1989-03-01,80.3823
1989-04-01,79.7648
1989-05-01,79.0453
1989-06-01,79.5375
1989-07-01,78.4742
1989-08-01,78.1766
1989-09-01,77.3004
1989-10-01,77.5630
1989-11-01,78.5842
1989-12-01,78.3466
1990-01-01,76.6781
1990-02-01,76.5553
1990-03-01,77.2604
1990-04-01,77.4398
1990-05-01,77.2266
1990-06-01,77.0333
1990-07-01,77.1042
1990-08-01,76.8912
1990-09-01,75.9551
1990-10-01,74.7714
1990-11-01,73.4242
1990-12-01,72.6469
1991-01-01,71.1025
1991-02-01,68.7509
1991-03-01,68.6016
1991-04-01,69.6670
1991-05-01,70.3523
1991-06-01,70.6455
1991-07-01,70.0574
1991-08-01,70.8368
1991-09-01,71.0844
1991-10-01,71.3607
1991-11-01,72.3926
1991-12-01,72.1656
1992-01-01,72.9946
1992-02-01,72.4883
1992-03-01,76.3445
1992-04-01,76.2279
1992-05-01,76.2240
1992-06-01,76.6590
1992-07-01,78.4181
1992-08-01,77.9143
1992-09-01,77.8326
1992-10-01,77.5688
1992-11-01,77.3648
1992-12-01,78.1353
1993-01-01,78.7526
1993-02-01,79.6873
1993-03-01,78.6534
1993-04-01,79.1675
1993-05-01,78.6535
1993-06-01,78.1356
1993-07-01,78.1736
1993-08-01,77.3196
1993-09-01,78.7639
1993-10-01,80.2706
1993-11-01,80.5761
1993-12-01,80.6932
1994-01-01,79.8780
1994-02-01,77.8298
1994-03-01,79.0737
1994-04-01,79.3242
1994-05-01,80.2799
1994-06-01,80.5694
1994-07-01,80.7057
1994-08-01,80.7089
1994-09-01,81.7738
1994-10-01,82.1778
1994-11-01,81.8726
1994-12-01,82.1914
1995-01-01,82.7650
1995-02-01,81.9120
1995-03-01,81.6750
1995-04-01,79.8466
1995-05-01,79.1944
1995-06-01,79.8491
1995-07-01,77.8807
1995-08-01,79.6516
1995-09-01,79.2200
1995-10-01,79.4363
1995-11-01,78.8697
1995-12-01,78.8214
1996-01-01,77.1585
1996-02-01,76.3914
1996-03-01,77.0024
1996-04-01,77.4526
1996-05-01,78.5218
1996-06-01,78.6419
1996-07-01,79.0230
1996-08-01,79.0326
1996-09-01,80.2441
1996-10-01,80.0184
1996-11-01,80.7100
1996-12-01,80.6528
1997-01-01,80.7324
1997-02-01,81.9575
1997-03-01,82.5571
1997-04-01,83.3052
1997-05-01,83.5184
1997-06-01,83.5980
1997-07-01,83.6036
1997-08-01,83.3053
1997-09-01,83.9354
1997-10-01,84.1680
1997-11-01,84.7442
1997-12-01,84.6244
1998-01-01,84.7844
1998-02-01,85.2411
1998-03-01,84.9903
1998-04-01,83.5386
1998-05-01,82.9316
1998-06-01,82.0810
1998-07-01,82.8575
1998-08-01,82.4564
1998-09-01,81.3172
1998-10-01,80.7743
1998-11-01,82.2742
1998-12-01,82.6919
1999-01-01,81.3706
1999-02-01,80.8099
1999-03-01,80.3224
1999-04-01,80.6339
1999-05-01,80.8887
1999-06-01,81.0212
1999-07-01,80.2852
1999-08-01,81.2834
1999-09-01,80.4485
1999-10-01,80.9454
1999-11-01,80.1228
1999-12-01,79.3059
2000-01-01,78.9469
2000-02-01,78.5432
2000-03-01,78.7583
2000-04-01,79.5298
2000-05-01,78.9204
2000-06-01,78.1308
2000-07-01,76.9884
2000-08-01,76.0471
2000-09-01,76.2000
2000-10-01,76.9625
2000-11-01,75.9747
2000-12-01,74.5084
2001-01-01,74.0709
2001-02-01,73.8270
2001-03-01,72.9023
2001-04-01,72.2715
2001-05-01,70.9447
2001-06-01,69.0700
2001-07-01,70.3749
2001-08-01,69.8049
2001-09-01,70.0144
2001-10-01,69.0576
2001-11-01,68.8279
2001-12-01,68.3651
2002-01-01,69.7739
2002-02-01,71.6401
2002-03-01,73.4388
2002-04-01,73.7241
2002-05-01,73.2392
2002-06-01,73.6533
2002-07-01,73.5368
2002-08-01,72.2449
2002-09-01,72.6521
2002-10-01,71.8644
2002-11-01,72.0272
2002-12-01,73.0815
2003-01-01,71.5677
2003-02-01,70.2405
2003-03-01,69.4136
2003-04-01,68.0243
2003-05-01,69.3821
2003-06-01,70.8113
2003-07-01,71.8774
2003-08-01,71.8091
2003-09-01,72.6445
2003-10-01,72.8149
2003-11-01,74.9383
2003-12-01,74.6788
2004-01-01,74.4560
2004-02-01,74.3125
2004-03-01,74.7404
2004-04-01,75.7376
2004-05-01,77.7652
2004-06-01,76.7289
2004-07-01,77.4201
2004-08-01,77.6233
2004-09-01,77.5129
2004-10-01,78.2418
2004-11-01,78.6931
2004-12-01,79.6840
2005-01-01,81.2405
2005-02-01,81.5932
2005-03-01,80.7605
2005-04-01,80.4304
2005-05-01,80.2097
2005-06-01,80.2396
2005-07-01,79.8659
2005-08-01,78.6669
2005-09-01,80.4742
2005-10-01,80.3485
2005-11-01,79.5229
2005-12-01,79.4806
2006-01-01,80.4622
2006-02-01,80.7590
2006-03-01,80.4861
2006-04-01,80.8123
2006-05-01,79.9985
2006-06-01,79.5825
2006-07-01,77.2479
2006-08-01,78.1992
2006-09-01,78.0869
2006-10-01,78.4097
2006-11-01,77.6355
2006-12-01,77.7684
2007-01-01,76.7404
2007-02-01,75.6841
2007-03-01,75.9741
2007-04-01,75.1734
2007-05-01,75.3533
2007-06-01,74.6904
2007-07-01,74.5316
2007-08-01,75.3076
2007-09-01,75.3616
2007-10-01,75.0834
2007-11-01,75.5243
2007-12-01,74.7506
2008-01-01,73.4148
2008-02-01,72.5387
2008-03-01,72.9416
2008-04-01,73.1905
2008-05-01,73.0376
2008-06-01,73.0663
2008-07-01,71.9135
2008-08-01,71.4987
2008-09-01,70.2116
2008-10-01,69.8150
2008-11-01,67.1986
2008-12-01,64.1453
2009-01-01,60.4917
2009-02-01,59.2568
2009-03-01,57.6666
2009-04-01,57.4341
2009-05-01,56.6130
2009-06-01,56.3799
2009-07-01,56.7709
2009-08-01,56.4984
2009-09-01,56.9315
2009-10-01,57.2507
2009-11-01,57.5701
2009-12-01,57.9216
2010-01-01,58.0164
2010-02-01,58.1795
2010-03-01,59.1296
2010-04-01,59.8759
2010-05-01,61.0343
2010-06-01,61.6472
2010-07-01,62.0985
2010-08-01,61.7982
2010-09-01,62.3005
2010-10-01,62.5964
2010-11-01,63.7513
2010-12-01,64.0703
2011-01-01,63.9878
2011-02-01,65.4381
2011-03-01,66.4248
2011-04-01,65.8712
2011-05-01,67.0366
2011-06-01,67.0390
2011-07-01,67.3705
2011-08-01,68.1362
2011-09-01,68.1940
2011-10-01,68.1787
2011-11-01,66.9683
2011-12-01,67.7123
2012-01-01,70.5438
2012-02-01,70.8627
2012-03-01,71.0858
2012-04-01,71.6486
2012-05-01,71.9618
2012-06-01,71.3222
2012-07-01,72.3245
2012-08-01,72.1464
2012-09-01,72.1739
2012-10-01,71.7675
2012-11-01,71.9871
2012-12-01,72.3289
2013-01-01,71.5172
2013-02-01,73.0549
2013-03-01,73.4947
2013-04-01,74.1043
2013-05-01,73.8608
2013-06-01,74.9886
2013-07-01,72.8601
2013-08-01,73.6447
2013-09-01,73.0104
2013-10-01,72.8568
2013-11-01,73.3424
2013-12-01,73.8704
2014-01-01,73.3584
2014-02-01,72.7419
2014-03-01,74.8433
2014-04-01,74.8410
2014-05-01,74.8536
2014-06-01,75.4496
2014-07-01,76.1339
2014-08-01,75.7706
2014-09-01,77.5845
2014-10-01,77.6525
2014-11-01,78.1565
2014-12-01,79.6088
2015-01-01,78.8234
2015-02-01,79.6627
2015-03-01,79.3571
2015-04-01,78.9333
2015-05-01,79.4478
2015-06-01,79.9681
2015-07-01,80.3384
2015-08-01,80.9067
2015-09-01,81.6918
2015-10-01,81.8614
2015-11-01,82.1230
2015-12-01,80.0355
2016-01-01,81.6016
2016-02-01,80.3737
2016-03-01,80.4764
2016-04-01,80.1049
2016-05-01,78.5128
2016-06-01,78.8663
2016-07-01,78.2070
2016-08-01,78.4047
2016-09-01,78.1331
2016-10-01,79.2974
2016-11-01,79.9260
2016-12-01,79.9702
2017-01-01,81.0951
2017-02-01,79.5244
2017-03-01,79.4282
2017-04-01,79.2303
2017-05-01,78.0072
2017-06-01,78.6837
2017-07-01,77.7822
2017-08-01,78.1016
2017-09-01,77.2848
2017-10-01,78.1568
2017-11-01,78.1495
2017-12-01,77.8972
2018-01-01,77.3064
2018-02-01,77.7161
2018-03-01,77.3648
2018-04-01,77.4949
2018-05-01,77.7022
2018-06-01,77.7085
2018-07-01,78.0045
2018-08-01,77.6091
2018-09-01,78.1808
2018-10-01,78.3343
2018-11-01,78.0442
2018-12-01,77.1928
2019-01-01,77.2693
2019-02-01,76.3810
2019-03-01,75.5383
2019-04-01,76.1592
2019-05-01,76.7407
2019-06-01,76.0309
2019-07-01,76.3029
2019-08-01,75.8768
2019-09-01,76.1774
2019-10-01,75.9483
2019-11-01,76.5652
2019-12-01,76.5747
2020-01-01,76.5924
2020-02-01,77.0242
2020-03-01,73.1215
2020-04-01,55.8953
2020-05-01,63.8551
2020-06-01,67.1435
2020-07-01,68.3118
2020-08-01,69.2517
2020-09-01,69.7603
2020-10-01,69.6676
2020-11-01,70.0469
