DATE,CAPUTLG321S
1987-03-01,85.7439
1987-04-01,84.4812
1987-05-01,86.4393
1987-06-01,86.4225
1987-07-01,87.4130
1987-08-01,87.1552
1987-09-01,84.3396
1987-10-01,85.3824
1987-11-01,85.6615
1987-12-01,83.8644
1988-01-01,84.6287
1988-02-01,85.2421
1988-03-01,84.4966
1988-04-01,85.1150
1988-05-01,86.2491
1988-06-01,83.4835
1988-07-01,83.0689
1988-08-01,81.9662
1988-09-01,83.5525
1988-10-01,84.0075
1988-11-01,83.5772
1988-12-01,85.6303
1989-01-01,86.3814
1989-02-01,81.8972
1989-03-01,81.0372
1989-04-01,82.2420
1989-05-01,80.8757
1989-06-01,82.4172
1989-07-01,80.7477
1989-08-01,81.0108
1989-09-01,80.6711
1989-10-01,82.2950
1989-11-01,82.2099
1989-12-01,83.8083
1990-01-01,83.1908
1990-02-01,83.0809
1990-03-01,82.9589
1990-04-01,82.6103
1990-05-01,80.9861
1990-06-01,80.9653
1990-07-01,81.6271
1990-08-01,80.0328
1990-09-01,79.8219
1990-10-01,77.7366
1990-11-01,75.7680
1990-12-01,74.0827
1991-01-01,73.6914
1991-02-01,72.0764
1991-03-01,73.3675
1991-04-01,74.1040
1991-05-01,75.8203
1991-06-01,79.4468
1991-07-01,77.0483
1991-08-01,78.0869
1991-09-01,78.2904
1991-10-01,76.3333
1991-11-01,77.7921
1991-12-01,76.4976
1992-01-01,78.0042
1992-02-01,78.6238
1992-03-01,79.4528
1992-04-01,78.7515
1992-05-01,79.5469
1992-06-01,77.7291
1992-07-01,79.4363
1992-08-01,79.6694
1992-09-01,77.6436
1992-10-01,78.4528
1992-11-01,78.9499
1992-12-01,78.5633
1993-01-01,78.5068
1993-02-01,79.1178
1993-03-01,78.0027
1993-04-01,77.4040
1993-05-01,77.4569
1993-06-01,77.0207
1993-07-01,77.9898
1993-08-01,78.6867
1993-09-01,78.7968
1993-10-01,80.7344
1993-11-01,80.6006
1993-12-01,81.4324
1994-01-01,83.0948
1994-02-01,80.7958
1994-03-01,80.7387
1994-04-01,81.3336
1994-05-01,82.6896
1994-06-01,83.0563
1994-07-01,83.3248
1994-08-01,82.2682
1994-09-01,83.3878
1994-10-01,83.8286
1994-11-01,82.4726
1994-12-01,86.5557
1995-01-01,84.7925
1995-02-01,82.1526
1995-03-01,80.0979
1995-04-01,80.8945
1995-05-01,78.6265
1995-06-01,78.7276
1995-07-01,79.6927
1995-08-01,79.9307
1995-09-01,81.5991
1995-10-01,81.2351
1995-11-01,79.7911
1995-12-01,82.4538
1996-01-01,78.4756
1996-02-01,78.8278
1996-03-01,80.7727
1996-04-01,81.2539
1996-05-01,81.6080
1996-06-01,82.4847
1996-07-01,81.0277
1996-08-01,82.9909
1996-09-01,82.4027
1996-10-01,81.8487
1996-11-01,82.4159
1996-12-01,80.0278
1997-01-01,79.7756
1997-02-01,81.1095
1997-03-01,81.7737
1997-04-01,81.1365
1997-05-01,81.2488
1997-06-01,81.5504
1997-07-01,81.2291
1997-08-01,80.9078
1997-09-01,80.4641
1997-10-01,80.2474
1997-11-01,80.9294
1997-12-01,80.7049
1998-01-01,81.3891
1998-02-01,81.8268
1998-03-01,81.0556
1998-04-01,81.6102
1998-05-01,80.5638
1998-06-01,79.4330
1998-07-01,80.1994
1998-08-01,80.5971
1998-09-01,79.8376
1998-10-01,80.9204
1998-11-01,81.3301
1998-12-01,83.0917
1999-01-01,81.9042
1999-02-01,82.2158
1999-03-01,80.9676
1999-04-01,81.3619
1999-05-01,82.3689
1999-06-01,81.8372
1999-07-01,81.7289
1999-08-01,80.3004
1999-09-01,79.8858
1999-10-01,80.9967
1999-11-01,81.3500
1999-12-01,82.2792
2000-01-01,82.3324
2000-02-01,81.8501
2000-03-01,81.9222
2000-04-01,81.3438
2000-05-01,79.9004
2000-06-01,78.3234
2000-07-01,77.7045
2000-08-01,76.2548
2000-09-01,76.8110
2000-10-01,75.0841
2000-11-01,74.7810
2000-12-01,72.4243
2001-01-01,70.8026
2001-02-01,70.3480
2001-03-01,71.7074
2001-04-01,71.8326
2001-05-01,72.5580
2001-06-01,73.1348
2001-07-01,72.3080
2001-08-01,73.5415
2001-09-01,74.0721
2001-10-01,72.1631
2001-11-01,72.5883
2001-12-01,73.5383
2002-01-01,74.2683
2002-02-01,73.9297
2002-03-01,75.5642
2002-04-01,75.3733
2002-05-01,75.2770
2002-06-01,76.2632
2002-07-01,75.2351
2002-08-01,75.6731
2002-09-01,75.1860
2002-10-01,75.4369
2002-11-01,74.4996
2002-12-01,74.2034
2003-01-01,74.8515
2003-02-01,74.9657
2003-03-01,74.0898
2003-04-01,74.4505
2003-05-01,74.4951
2003-06-01,75.2876
2003-07-01,76.2777
2003-08-01,76.1444
2003-09-01,76.7140
2003-10-01,77.6048
2003-11-01,80.1730
2003-12-01,78.6578
2004-01-01,79.0217
2004-02-01,79.1509
2004-03-01,78.6053
2004-04-01,79.5260
2004-05-01,79.8066
2004-06-01,78.4029
2004-07-01,79.5427
2004-08-01,79.5670
2004-09-01,77.9237
2004-10-01,80.0126
2004-11-01,79.5817
2004-12-01,79.0826
2005-01-01,82.2380
2005-02-01,79.9810
2005-03-01,79.2639
2005-04-01,79.0500
2005-05-01,78.8728
2005-06-01,78.6293
2005-07-01,78.7346
2005-08-01,78.1269
2005-09-01,80.6005
2005-10-01,84.2149
2005-11-01,84.8177
2005-12-01,84.5013
2006-01-01,84.2089
2006-02-01,82.4372
2006-03-01,81.7617
2006-04-01,80.2180
2006-05-01,79.4997
2006-06-01,78.1936
2006-07-01,78.3553
2006-08-01,77.0424
2006-09-01,76.2811
2006-10-01,72.7848
2006-11-01,72.5551
2006-12-01,74.5797
2007-01-01,73.0482
2007-02-01,72.9384
2007-03-01,74.0079
2007-04-01,72.9592
2007-05-01,73.6112
2007-06-01,74.5914
2007-07-01,74.5460
2007-08-01,73.3212
2007-09-01,72.9486
2007-10-01,71.8051
2007-11-01,70.9124
2007-12-01,71.1906
2008-01-01,69.6709
2008-02-01,68.1335
2008-03-01,67.3887
2008-04-01,66.0454
2008-05-01,65.3252
2008-06-01,64.8565
2008-07-01,64.6964
2008-08-01,63.3795
2008-09-01,61.5332
2008-10-01,58.4384
2008-11-01,56.7849
2008-12-01,51.4871
2009-01-01,50.0529
2009-02-01,50.1284
2009-03-01,48.5459
2009-04-01,47.9426
2009-05-01,47.8205
2009-06-01,49.9092
2009-07-01,50.1817
2009-08-01,51.3091
2009-09-01,51.9169
2009-10-01,51.2796
2009-11-01,52.0222
2009-12-01,52.1234
2010-01-01,53.5945
2010-02-01,53.1663
2010-03-01,54.1442
2010-04-01,56.5986
2010-05-01,57.6625
2010-06-01,56.2359
2010-07-01,56.0001
2010-08-01,55.6753
2010-09-01,55.3804
2010-10-01,56.2845
2010-11-01,56.7658
2010-12-01,57.4989
2011-01-01,57.6996
2011-02-01,57.9807
2011-03-01,59.9207
2011-04-01,58.9645
2011-05-01,60.2413
2011-06-01,59.9334
2011-07-01,60.5079
2011-08-01,60.3032
2011-09-01,62.5203
2011-10-01,62.5665
2011-11-01,62.9461
2011-12-01,63.9738
2012-01-01,65.4067
2012-02-01,65.1981
2012-03-01,65.8956
2012-04-01,67.1409
2012-05-01,68.5742
2012-06-01,67.6043
2012-07-01,67.9373
2012-08-01,68.3537
2012-09-01,67.9637
2012-10-01,69.0315
2012-11-01,70.9337
2012-12-01,71.3017
2013-01-01,71.8275
2013-02-01,73.5329
2013-03-01,72.8243
2013-04-01,71.6470
2013-05-01,72.1038
2013-06-01,72.4770
2013-07-01,71.7857
2013-08-01,72.8959
2013-09-01,74.0844
2013-10-01,73.5386
2013-11-01,74.0303
2013-12-01,72.3617
2014-01-01,70.1575
2014-02-01,70.3236
2014-03-01,71.4089
2014-04-01,71.4710
2014-05-01,72.6217
2014-06-01,72.6297
2014-07-01,73.3299
2014-08-01,73.6189
2014-09-01,72.8398
2014-10-01,73.2332
2014-11-01,72.9020
2014-12-01,73.7531
2015-01-01,72.5105
2015-02-01,72.7596
2015-03-01,72.5599
2015-04-01,73.2045
2015-05-01,73.3409
2015-06-01,73.5392
2015-07-01,75.0492
2015-08-01,75.5129
2015-09-01,75.9305
2015-10-01,75.9526
2015-11-01,75.3013
2015-12-01,77.0463
2016-01-01,76.8897
2016-02-01,76.0509
2016-03-01,76.1717
2016-04-01,76.2285
2016-05-01,75.6565
2016-06-01,76.2311
2016-07-01,75.6089
2016-08-01,75.4488
2016-09-01,75.5285
2016-10-01,76.4929
2016-11-01,78.4046
2016-12-01,77.9939
2017-01-01,78.4483
2017-02-01,79.1038
2017-03-01,78.8498
2017-04-01,78.4601
2017-05-01,78.3296
2017-06-01,77.8612
2017-07-01,78.8386
2017-08-01,79.1253
2017-09-01,80.2041
2017-10-01,80.1265
2017-11-01,81.0663
2017-12-01,80.7091
2018-01-01,80.0798
2018-02-01,81.4846
2018-03-01,81.2146
2018-04-01,80.5140
2018-05-01,79.9514
2018-06-01,79.9022
2018-07-01,79.2301
2018-08-01,79.9081
2018-09-01,79.6916
2018-10-01,78.2827
2018-11-01,77.3326
2018-12-01,76.9585
2019-01-01,77.5981
2019-02-01,76.4122
2019-03-01,75.1650
2019-04-01,75.6188
2019-05-01,76.1445
2019-06-01,76.1335
2019-07-01,76.3536
2019-08-01,76.1433
2019-09-01,76.3141
2019-10-01,77.2626
2019-11-01,76.3339
2019-12-01,76.5594
2020-01-01,78.4165
2020-02-01,77.7767
2020-03-01,74.5491
2020-04-01,65.7743
2020-05-01,68.3519
2020-06-01,71.2553
2020-07-01,74.6576
2020-08-01,73.5612
2020-09-01,73.7369
2020-10-01,74.6901
2020-11-01,74.9302
