DATE,CAPUTLG325S
1955-07-01,86.0657
1955-08-01,84.7489
1955-09-01,86.6456
1955-10-01,86.2501
1955-11-01,86.9079
1955-12-01,87.6660
1956-01-01,86.2048
1956-02-01,85.4972
1956-03-01,85.1995
1956-04-01,85.0503
1956-05-01,84.3347
1956-06-01,83.4900
1956-07-01,82.6593
1956-08-01,82.3970
1956-09-01,82.0015
1956-10-01,82.1583
1956-11-01,81.5003
1956-12-01,82.0038
1957-01-01,83.1678
1957-02-01,82.7248
1957-03-01,82.2316
1957-04-01,80.6963
1957-05-01,81.3928
1957-06-01,79.4920
1957-07-01,81.3459
1957-08-01,81.1309
1957-09-01,80.6640
1957-10-01,82.0998
1957-11-01,79.7459
1957-12-01,79.2199
1958-01-01,78.2044
1958-02-01,76.4621
1958-03-01,75.1630
1958-04-01,73.5184
1958-05-01,74.5516
1958-06-01,75.3304
1958-07-01,76.9304
1958-08-01,77.9172
1958-09-01,79.3591
1958-10-01,79.9659
1958-11-01,80.5642
1958-12-01,80.5191
1959-01-01,81.5019
1959-02-01,82.6995
1959-03-01,83.2603
1959-04-01,85.2736
1959-05-01,85.1447
1959-06-01,84.3514
1959-07-01,84.1184
1959-08-01,84.1076
1959-09-01,84.9707
1959-10-01,82.8913
1959-11-01,82.2388
1959-12-01,83.5730
1960-01-01,84.3574
1960-02-01,83.3281
1960-03-01,83.7268
1960-04-01,82.8631
1960-05-01,82.1147
1960-06-01,81.9964
1960-07-01,80.9550
1960-08-01,80.2332
1960-09-01,79.4192
1960-10-01,78.6154
1960-11-01,77.4211
1960-12-01,76.3191
1961-01-01,76.3189
1961-02-01,76.2205
1961-03-01,76.7848
1961-04-01,77.6323
1961-05-01,78.6613
1961-06-01,78.6246
1961-07-01,78.4933
1961-08-01,79.1191
1961-09-01,78.0483
1961-10-01,79.8806
1961-11-01,81.3192
1961-12-01,81.6614
1962-01-01,79.7117
1962-02-01,82.1518
1962-03-01,81.6044
1962-04-01,81.1530
1962-05-01,81.4224
1962-06-01,81.5998
1962-07-01,81.8638
1962-08-01,81.4207
1962-09-01,80.7199
1962-10-01,80.8973
1962-11-01,80.9862
1962-12-01,80.8452
1963-01-01,81.0483
1963-02-01,81.9296
1963-03-01,82.6592
1963-04-01,83.2114
1963-05-01,82.5050
1963-06-01,82.1393
1963-07-01,82.6018
1963-08-01,82.8948
1963-09-01,82.6961
1963-10-01,83.7120
1963-11-01,83.1093
1963-12-01,82.6392
1964-01-01,82.8092
1964-02-01,83.2919
1964-03-01,82.7178
1964-04-01,84.0152
1964-05-01,83.6753
1964-06-01,83.8762
1964-07-01,83.5418
1964-08-01,83.5898
1964-09-01,84.4630
1964-10-01,83.8330
1964-11-01,83.5077
1964-12-01,84.5397
1965-01-01,85.6286
1965-02-01,85.2531
1965-03-01,86.2729
1965-04-01,85.0002
1965-05-01,85.0884
1965-06-01,85.5242
1965-07-01,85.3986
1965-08-01,85.4811
1965-09-01,84.3379
1965-10-01,83.8210
1965-11-01,83.5135
1965-12-01,83.5801
1966-01-01,84.2369
1966-02-01,83.5796
1966-03-01,84.7133
1966-04-01,83.0752
1966-05-01,83.8764
1966-06-01,83.5317
1966-07-01,83.2550
1966-08-01,83.9107
1966-09-01,83.2678
1966-10-01,82.2708
1966-11-01,82.8579
1966-12-01,82.1597
1967-01-01,81.9138
1967-02-01,80.0875
1967-03-01,79.8459
1967-04-01,78.1947
1967-05-01,77.7454
1967-06-01,77.6067
1967-07-01,77.0444
1967-08-01,77.3212
1967-09-01,77.7799
1967-10-01,78.4989
1967-11-01,80.8136
1967-12-01,79.7406
1968-01-01,80.1775
1968-02-01,79.7598
1968-03-01,79.5437
1968-04-01,79.8654
1968-05-01,80.6350
1968-06-01,79.9151
1968-07-01,80.2186
1968-08-01,80.3392
1968-09-01,80.2389
1968-10-01,79.9937
1968-11-01,81.6906
1968-12-01,79.5994
1969-01-01,80.1371
1969-02-01,81.2091
1969-03-01,79.2573
1969-04-01,80.4105
1969-05-01,79.1974
1969-06-01,79.1368
1969-07-01,79.0270
1969-08-01,79.1733
1969-09-01,78.6894
1969-10-01,78.5433
1969-11-01,77.4381
1969-12-01,77.9730
1970-01-01,76.8663
1970-02-01,77.1985
1970-03-01,77.2833
1970-04-01,76.8858
1970-05-01,77.0163
1970-06-01,77.0074
1970-07-01,77.7482
1970-08-01,74.9106
1970-09-01,75.9090
1970-10-01,75.4315
1970-11-01,74.4793
1970-12-01,74.6634
1971-01-01,73.5703
1971-02-01,73.2986
1971-03-01,73.6389
1971-04-01,74.1791
1971-05-01,74.2593
1971-06-01,75.9330
1971-07-01,76.1335
1971-08-01,75.6947
1971-09-01,76.8990
1971-10-01,77.0774
1971-11-01,78.0176
1971-12-01,78.4709
1972-01-01,79.1163
1972-02-01,79.7096
1972-03-01,79.4671
1972-04-01,79.5162
1972-05-01,79.7720
1972-06-01,80.6224
1972-07-01,80.0039
1972-08-01,80.1441
1972-09-01,80.4232
1972-10-01,80.7396
1972-11-01,81.8294
1972-12-01,82.3641
1973-01-01,83.0125
1973-02-01,84.0150
1973-03-01,83.3561
1973-04-01,83.6816
1973-05-01,83.6950
1973-06-01,82.9635
1973-07-01,83.3534
1973-08-01,83.5499
1973-09-01,83.1795
1973-10-01,85.0433
1973-11-01,85.2344
1973-12-01,85.1061
1974-01-01,85.9903
1974-02-01,86.3336
1974-03-01,86.1480
1974-04-01,86.1650
1974-05-01,85.3773
1974-06-01,84.7806
1974-07-01,85.7865
1974-08-01,83.9388
1974-09-01,84.1898
1974-10-01,82.9227
1974-11-01,79.6128
1974-12-01,75.6244
1975-01-01,74.6800
1975-02-01,72.1846
1975-03-01,70.1624
1975-04-01,69.1359
1975-05-01,69.0725
1975-06-01,69.8045
1975-07-01,70.2555
1975-08-01,71.1077
1975-09-01,72.4120
1975-10-01,73.4217
1975-11-01,73.4547
1975-12-01,75.1196
1976-01-01,75.1127
1976-02-01,76.9598
1976-03-01,76.8479
1976-04-01,77.4303
1976-05-01,77.0812
1976-06-01,77.6005
1976-07-01,78.0137
1976-08-01,78.6273
1976-09-01,79.0192
1976-10-01,78.8759
1976-11-01,79.0999
1976-12-01,80.0364
1977-01-01,79.6241
1977-02-01,81.0491
1977-03-01,81.2514
1977-04-01,81.6651
1977-05-01,82.5238
1977-06-01,82.5393
1977-07-01,81.8492
1977-08-01,81.6569
1977-09-01,81.6647
1977-10-01,81.0012
1977-11-01,80.9514
1977-12-01,81.3537
1978-01-01,82.1166
1978-02-01,79.9265
1978-03-01,79.5243
1978-04-01,81.2586
1978-05-01,82.8255
1978-06-01,83.6334
1978-07-01,83.3809
1978-08-01,83.1874
1978-09-01,83.6592
1978-10-01,83.3673
1978-11-01,84.0032
1978-12-01,84.2890
1979-01-01,83.8055
1979-02-01,84.0124
1979-03-01,84.1948
1979-04-01,84.2774
1979-05-01,83.8214
1979-06-01,82.9965
1979-07-01,83.5706
1979-08-01,82.9476
1979-09-01,81.0044
1979-10-01,81.8426
1979-11-01,82.1391
1979-12-01,81.7226
1980-01-01,81.3336
1980-02-01,80.4228
1980-03-01,79.3586
1980-04-01,78.5586
1980-05-01,75.6898
1980-06-01,73.7803
1980-07-01,71.9652
1980-08-01,73.6404
1980-09-01,75.0358
1980-10-01,75.7293
1980-11-01,76.9597
1980-12-01,78.1870
1981-01-01,77.8534
1981-02-01,76.7903
1981-03-01,77.4778
1981-04-01,77.5050
1981-05-01,77.6254
1981-06-01,77.4613
1981-07-01,77.5925
1981-08-01,75.9335
1981-09-01,76.0467
1981-10-01,74.6678
1981-11-01,73.0501
1981-12-01,71.1975
1982-01-01,70.1211
1982-02-01,71.1809
1982-03-01,70.5549
1982-04-01,69.8699
1982-05-01,68.9009
1982-06-01,69.0416
1982-07-01,69.0609
1982-08-01,68.5315
1982-09-01,69.2123
1982-10-01,68.8870
1982-11-01,68.0157
1982-12-01,67.9690
1983-01-01,68.7974
1983-02-01,70.2720
1983-03-01,70.5494
1983-04-01,71.7384
1983-05-01,72.3316
1983-06-01,72.3409
1983-07-01,73.4777
1983-08-01,73.7259
1983-09-01,74.8681
1983-10-01,75.7930
1983-11-01,76.0499
1983-12-01,75.2469
1984-01-01,76.5000
1984-02-01,76.8737
1984-03-01,77.3147
1984-04-01,76.6675
1984-05-01,76.6572
1984-06-01,76.8008
1984-07-01,76.2088
1984-08-01,75.4861
1984-09-01,75.1340
1984-10-01,74.6491
1984-11-01,75.2094
1984-12-01,74.8310
1985-01-01,73.8804
1985-02-01,73.7270
1985-03-01,74.0124
1985-04-01,74.4436
1985-05-01,74.3425
1985-06-01,73.2856
1985-07-01,72.6526
1985-08-01,72.1754
1985-09-01,73.3329
1985-10-01,72.5121
1985-11-01,73.6612
1985-12-01,73.3390
1986-01-01,74.6900
1986-02-01,74.7053
1986-03-01,74.0707
1986-04-01,74.7409
1986-05-01,76.0998
1986-06-01,75.7565
1986-07-01,75.8687
1986-08-01,76.4731
1986-09-01,77.0206
1986-10-01,77.8334
1986-11-01,77.0436
1986-12-01,77.5544
1987-01-01,78.0464
1987-02-01,78.4155
1987-03-01,78.8158
1987-04-01,79.4785
1987-05-01,79.7233
1987-06-01,80.3257
1987-07-01,82.2576
1987-08-01,82.3217
1987-09-01,83.0687
1987-10-01,82.6728
1987-11-01,83.7067
1987-12-01,83.6146
1988-01-01,84.0201
1988-02-01,83.5862
1988-03-01,83.9191
1988-04-01,85.2334
1988-05-01,84.4414
1988-06-01,84.6407
1988-07-01,85.1394
1988-08-01,84.8271
1988-09-01,84.2880
1988-10-01,84.3936
1988-11-01,84.1006
1988-12-01,84.7775
1989-01-01,84.5562
1989-02-01,84.5341
1989-03-01,84.6766
1989-04-01,83.5386
1989-05-01,82.5558
1989-06-01,83.0893
1989-07-01,82.5173
1989-08-01,82.1780
1989-09-01,82.5384
1989-10-01,83.4638
1989-11-01,83.2620
1989-12-01,82.3812
1990-01-01,83.1405
1990-02-01,84.3879
1990-03-01,83.4391
1990-04-01,83.7523
1990-05-01,82.1105
1990-06-01,82.9614
1990-07-01,82.4437
1990-08-01,82.5482
1990-09-01,82.4350
1990-10-01,82.2243
1990-11-01,82.6705
1990-12-01,82.2756
1991-01-01,81.6324
1991-02-01,80.9178
1991-03-01,80.7125
1991-04-01,81.3398
1991-05-01,81.2975
1991-06-01,81.3476
1991-07-01,81.4329
1991-08-01,81.7087
1991-09-01,81.4153
1991-10-01,80.4233
1991-11-01,80.1247
1991-12-01,80.7577
1992-01-01,79.8362
1992-02-01,79.5292
1992-03-01,80.0569
1992-04-01,80.0157
1992-05-01,79.0618
1992-06-01,79.9343
1992-07-01,80.3768
1992-08-01,79.0226
1992-09-01,79.4122
1992-10-01,79.6059
1992-11-01,79.7602
1992-12-01,79.2661
1993-01-01,79.5515
1993-02-01,79.2297
1993-03-01,79.0180
1993-04-01,79.4023
1993-05-01,79.1774
1993-06-01,78.6274
1993-07-01,78.9257
1993-08-01,78.9553
1993-09-01,79.2554
1993-10-01,79.4251
1993-11-01,78.8805
1993-12-01,78.7064
1994-01-01,78.0767
1994-02-01,79.5127
1994-03-01,80.3458
1994-04-01,80.0463
1994-05-01,81.3055
1994-06-01,81.7752
1994-07-01,80.7549
1994-08-01,82.0384
1994-09-01,80.1732
1994-10-01,79.7871
1994-11-01,80.7416
1994-12-01,81.8374
1995-01-01,81.8345
1995-02-01,81.6928
1995-03-01,81.0612
1995-04-01,80.9079
1995-05-01,80.5383
1995-06-01,80.4480
1995-07-01,80.1936
1995-08-01,79.9687
1995-09-01,80.7288
1995-10-01,81.0769
1995-11-01,80.8046
1995-12-01,80.3388
1996-01-01,80.2453
1996-02-01,79.3836
1996-03-01,79.6278
1996-04-01,79.3050
1996-05-01,80.0631
1996-06-01,80.2686
1996-07-01,81.0109
1996-08-01,80.5738
1996-09-01,80.6097
1996-10-01,81.4536
1996-11-01,80.8205
1996-12-01,81.4276
1997-01-01,81.3947
1997-02-01,81.3610
1997-03-01,81.6306
1997-04-01,81.4880
1997-05-01,81.2891
1997-06-01,80.8013
1997-07-01,81.3287
1997-08-01,81.3617
1997-09-01,81.8878
1997-10-01,81.2713
1997-11-01,80.7830
1997-12-01,80.5070
1998-01-01,81.2290
1998-02-01,80.2918
1998-03-01,79.8760
1998-04-01,79.9022
1998-05-01,79.4201
1998-06-01,79.5622
1998-07-01,78.4997
1998-08-01,78.2438
1998-09-01,77.0400
1998-10-01,76.8081
1998-11-01,76.4129
1998-12-01,76.2243
1999-01-01,76.6137
1999-02-01,77.2699
1999-03-01,77.3830
1999-04-01,77.4290
1999-05-01,77.9639
1999-06-01,77.0798
1999-07-01,75.8228
1999-08-01,76.1467
1999-09-01,76.0614
1999-10-01,77.2542
1999-11-01,78.4399
1999-12-01,79.1420
2000-01-01,76.9848
2000-02-01,76.9680
2000-03-01,77.2729
2000-04-01,77.8731
2000-05-01,77.5694
2000-06-01,76.6299
2000-07-01,75.9304
2000-08-01,75.5731
2000-09-01,75.8050
2000-10-01,75.8188
2000-11-01,75.4405
2000-12-01,74.6648
2001-01-01,73.7225
2001-02-01,73.6343
2001-03-01,72.9458
2001-04-01,72.0774
2001-05-01,71.4182
2001-06-01,70.2351
2001-07-01,70.6363
2001-08-01,71.3128
2001-09-01,71.7185
2001-10-01,72.6746
2001-11-01,72.5728
2001-12-01,72.3930
2002-01-01,74.1995
2002-02-01,73.0412
2002-03-01,73.1337
2002-04-01,72.5959
2002-05-01,74.0340
2002-06-01,75.4154
2002-07-01,74.9372
2002-08-01,73.9169
2002-09-01,73.9084
2002-10-01,73.2805
2002-11-01,73.6830
2002-12-01,73.2240
2003-01-01,74.0855
2003-02-01,74.2863
2003-03-01,74.0446
2003-04-01,73.9852
2003-05-01,72.7935
2003-06-01,73.7092
2003-07-01,73.7358
2003-08-01,73.5735
2003-09-01,73.8592
2003-10-01,73.6552
2003-11-01,74.2779
2003-12-01,74.3260
2004-01-01,74.5999
2004-02-01,74.9671
2004-03-01,75.2470
2004-04-01,75.5719
2004-05-01,75.9789
2004-06-01,75.5224
2004-07-01,76.3291
2004-08-01,76.9577
2004-09-01,77.2986
2004-10-01,78.3248
2004-11-01,78.2906
2004-12-01,79.1863
2005-01-01,78.2484
2005-02-01,79.2175
2005-03-01,79.0938
2005-04-01,79.0897
2005-05-01,79.2479
2005-06-01,78.6322
2005-07-01,78.7209
2005-08-01,76.9998
2005-09-01,72.1893
2005-10-01,72.7325
2005-11-01,74.9287
2005-12-01,75.8715
2006-01-01,76.6582
2006-02-01,76.2371
2006-03-01,76.4610
2006-04-01,76.9185
2006-05-01,76.8772
2006-06-01,77.4202
2006-07-01,77.6346
2006-08-01,78.0674
2006-09-01,78.1199
2006-10-01,77.6873
2006-11-01,77.1245
2006-12-01,79.0062
2007-01-01,78.2472
2007-02-01,78.4988
2007-03-01,78.8613
2007-04-01,78.8659
2007-05-01,78.2679
2007-06-01,78.0641
2007-07-01,78.0989
2007-08-01,77.5163
2007-09-01,77.7340
2007-10-01,77.0455
2007-11-01,77.2417
2007-12-01,77.1024
2008-01-01,76.0104
2008-02-01,75.2638
2008-03-01,74.5799
2008-04-01,73.7601
2008-05-01,73.1839
2008-06-01,72.4910
2008-07-01,71.9427
2008-08-01,70.8038
2008-09-01,66.2020
2008-10-01,69.4180
2008-11-01,67.5642
2008-12-01,64.4473
2009-01-01,64.7367
2009-02-01,64.9148
2009-03-01,64.7973
2009-04-01,65.3801
2009-05-01,65.2698
2009-06-01,65.7967
2009-07-01,66.2574
2009-08-01,67.0988
2009-09-01,67.0685
2009-10-01,67.5608
2009-11-01,68.8549
2009-12-01,68.2616
2010-01-01,69.4973
2010-02-01,68.9076
2010-03-01,69.4742
2010-04-01,69.9030
2010-05-01,70.4747
2010-06-01,70.6373
2010-07-01,70.5873
2010-08-01,70.8663
2010-09-01,70.8340
2010-10-01,70.1256
2010-11-01,70.8042
2010-12-01,71.4776
2011-01-01,71.4974
2011-02-01,71.4449
2011-03-01,72.5110
2011-04-01,72.2380
2011-05-01,71.5356
2011-06-01,71.8566
2011-07-01,72.0070
2011-08-01,72.3049
2011-09-01,72.6852
2011-10-01,72.7377
2011-11-01,71.8561
2011-12-01,72.3554
2012-01-01,72.8721
2012-02-01,72.1972
2012-03-01,71.8427
2012-04-01,71.8271
2012-05-01,70.5687
2012-06-01,70.4698
2012-07-01,69.6518
2012-08-01,69.4947
2012-09-01,69.5778
2012-10-01,69.2730
2012-11-01,69.0267
2012-12-01,69.6560
2013-01-01,68.8337
2013-02-01,68.1888
2013-03-01,68.2119
2013-04-01,68.2342
2013-05-01,68.8095
2013-06-01,68.4342
2013-07-01,68.3230
2013-08-01,68.6027
2013-09-01,68.1436
2013-10-01,68.2844
2013-11-01,68.3470
2013-12-01,68.9189
2014-01-01,68.4901
2014-02-01,68.7535
2014-03-01,69.5547
2014-04-01,69.8536
2014-05-01,69.4167
2014-06-01,70.3998
2014-07-01,70.9840
2014-08-01,71.6149
2014-09-01,71.6165
2014-10-01,71.2736
2014-11-01,71.5768
2014-12-01,72.0404
2015-01-01,72.0971
2015-02-01,72.1252
2015-03-01,71.8283
2015-04-01,72.2628
2015-05-01,71.7180
2015-06-01,72.1987
2015-07-01,72.3312
2015-08-01,71.9163
2015-09-01,72.3558
2015-10-01,72.6670
2015-11-01,72.8513
2015-12-01,72.7346
2016-01-01,73.6171
2016-02-01,72.8713
2016-03-01,73.5935
2016-04-01,72.9514
2016-05-01,72.8502
2016-06-01,72.0204
2016-07-01,71.8038
2016-08-01,71.6621
2016-09-01,72.2492
2016-10-01,72.2588
2016-11-01,72.5765
2016-12-01,72.9676
2017-01-01,72.7645
2017-02-01,72.0400
2017-03-01,72.6061
2017-04-01,73.0956
2017-05-01,73.8836
2017-06-01,74.2039
2017-07-01,74.7415
2017-08-01,72.7720
2017-09-01,71.0896
2017-10-01,75.0755
2017-11-01,75.4910
2017-12-01,75.4512
2018-01-01,74.4977
2018-02-01,75.0231
2018-03-01,75.5207
2018-04-01,76.1470
2018-05-01,76.5723
2018-06-01,76.9293
2018-07-01,77.5734
2018-08-01,77.5966
2018-09-01,77.1228
2018-10-01,77.4042
2018-11-01,78.1459
2018-12-01,78.0941
2019-01-01,77.4804
2019-02-01,77.5904
2019-03-01,77.3626
2019-04-01,76.6314
2019-05-01,76.1058
2019-06-01,75.7732
2019-07-01,76.0155
2019-08-01,77.0287
2019-09-01,76.4819
2019-10-01,76.3501
2019-11-01,76.0587
2019-12-01,75.8005
2020-01-01,75.9560
2020-02-01,75.4183
2020-03-01,75.6735
2020-04-01,71.0960
2020-05-01,70.7960
2020-06-01,71.3865
2020-07-01,72.6458
2020-08-01,73.6039
2020-09-01,73.3269
2020-10-01,74.3809
2020-11-01,74.0535
