Date,US
1994-12-01,5279.0
1995-01-01,6256.0
1995-02-01,3679.0
1995-03-01,7573.0
1995-04-01,6072.0
1995-05-01,11084.0
1995-06-01,6413.0
1995-07-01,5070.0
1995-08-01,4870.0
1995-09-01,5442.0
1995-10-01,6361.0
1995-11-01,5642.0
1995-12-01,2356.0
1996-01-01,8097.999999999999
1996-02-01,5243.0
1996-03-01,9368.0
1996-04-01,8140.0
1996-05-01,5421.0
1996-06-01,5663.0
1996-07-01,5794.0
1996-08-01,3437.0
1996-09-01,3196.0
1996-10-01,4183.0
1996-11-01,7699.0
1996-12-01,8308.0
1997-01-01,5894.0
1997-02-01,6061.0
1997-03-01,6691.0
1997-04-01,6466.0
1997-05-01,5825.0
1997-06-01,5138.0
1997-07-01,7326.0
1997-08-01,6014.0
1997-09-01,4041.0000000000005
1997-10-01,6439.0
1997-11-01,5831.0
1997-12-01,6539.0
1998-01-01,7966.000000000001
1998-02-01,5059.0
1998-03-01,9961.0
1998-04-01,9478.0
1998-05-01,12259.0
1998-06-01,8659.0
1998-07-01,9436.0
1998-08-01,9163.0
1998-09-01,8197.0
1998-10-01,9835.0
1998-11-01,7321.0
1998-12-01,9945.0
1999-01-01,9536.0
1999-02-01,8958.0
1999-03-01,9515.0
1999-04-01,15529.0
1999-05-01,15371.0
1999-06-01,13860.0
1999-07-01,12942.0
1999-08-01,12653.0
1999-09-01,12658.0
1999-10-01,12007.0
1999-11-01,7986.999999999999
1999-12-01,14374.0
2000-01-01,8544.0
2000-02-01,7977.0
2000-03-01,9955.0
2000-04-01,8344.0
2000-05-01,7746.0
2000-06-01,10213.0
2000-07-01,7242.0
2000-08-01,8308.0
2000-09-01,8481.0
2000-10-01,5337.0
2000-11-01,5914.0
2000-12-01,9305.0
2001-01-01,7788.0
2001-02-01,6051.0
2001-03-01,7415.0
2001-04-01,6072.0
2001-05-01,12170.0
2001-06-01,3138.0
2001-07-01,6124.0
2001-08-01,4959.0
2001-09-01,6529.0
2001-10-01,5122.0
2001-11-01,8019.0
2001-12-01,5101.0
2002-01-01,14154.0
2002-02-01,10764.0
2002-03-01,13718.0
2002-04-01,6119.0
2002-05-01,7960.999999999999
2002-06-01,3117.0
2002-07-01,9215.0
2002-08-01,7520.0
2002-09-01,7053.0
2002-10-01,6770.0
2002-11-01,7074.0
2002-12-01,8922.0
2003-01-01,6812.0
2003-02-01,7762.0
2003-03-01,9037.0
2003-04-01,8790.0
2003-05-01,4440.0
2003-06-01,8066.0
2003-07-01,6035.0
2003-08-01,8224.0
2003-09-01,2493.0
2003-10-01,5579.0
2003-11-01,2886.0
2003-12-01,10360.0
2004-01-01,6135.0
2004-02-01,2965.0
2004-03-01,4293.0
2004-04-01,3962.0000000000005
2004-05-01,6067.0
2004-06-01,7955.999999999999
2004-07-01,4891.0
2004-08-01,2902.0
2004-09-01,4718.0
2004-10-01,1606.0
2004-11-01,1191.0
