Date,US,AL,AK,AZ,AR,CA,CO,FL,ID,IL,IN,KS,KY,LA,MS,MO,MT,NE,NV,NM,NY,ND,OH,OK,PA,SD,TN,TX,UT,VA,WV,WY
2008-01-01,5429.980469574227,29.31052214555976,1568.873075,0.13696505675495213,23.74060983752504,829.5516937458269,67.91984275219146,9.176658802581795,0.0,37.07187536167371,7.122182951257511,154.54223903850433,4.930742043178277,271.9936843125631,81.49420876919653,0.27393011350990426,50.25738469312889,8.72010861339862,1.4609606053861564,180.32056513817903,1.5066156243044737,165.13672333936609,19.677313153794792,242.49711109414645,11.596374805252614,6.8939078566659235,1.095720454039617,1378.3475340039656,75.42209125306033,0.09131003783663477,7.761353216113956,193.0571657552646
2008-02-01,5077.515296369241,28.306111729356775,1458.616775,0.045655018918317386,21.868754061874025,776.1353216113955,85.18648743608972,7.6700431782773215,0.0,31.136722902292455,6.026462497217895,139.38477275762295,11.68768484308925,269.4608594507717,77.06567193411975,0.27393011350990426,114.12743558160538,8.35486846205208,1.4153055864678386,173.35029617658097,1.4153055864678386,91.20795995100089,18.398972624081903,198.73182315958158,10.865894502559538,6.483012686401068,1.1870304918762522,1297.7838738068783,71.9523098152682,0.045655018918317386,7.624388159359003,161.70591222560626
2008-03-01,5508.62956916559,29.904037391497887,1603.7733249999997,0.2282750945915869,23.3753696861785,830.6474141998663,93.05835965233256,8.4005234809704,0.0,36.797945248163806,6.437357667482752,149.9767371466726,7.076527932339194,261.50248375127404,84.37047496105052,0.3195851324282216,32.25321356085745,8.994038726908524,1.643580681059426,186.79822054238076,1.5066156243044737,183.43056922569943,19.677313153794792,242.0802338482083,11.596374805252614,6.98521789450256,1.3696505675495214,1412.9477402498574,80.44414333407524,0.045655018918317386,10.272379256621413,172.71620633075221
2008-04-01,5291.089831231916,24.516745159136438,1498.075425,0.18262007567326954,23.010129534831965,808.9156251947475,74.66936693944744,7.852663253950589,0.0,36.43270509681727,6.5286677053193864,147.92226129534833,9.08534876474516,254.1502317716009,79.71366303138215,0.3195851324282216,41.626969535303175,8.674453594480303,1.643580681059426,194.3367631928553,1.4609606053861564,166.84225497838483,19.038142888938346,236.98987678611175,11.231134653906077,6.802597818829289,1.3239955486312043,1350.3248213231022,83.04647941241932,0.045655018918317386,8.994038726908524,187.33306851125369
2008-05-01,5411.324793363008,30.36058758068106,1512.8190000000002,0.2282750945915869,23.466679724015133,832.7018900511907,79.27361025209946,4.748121967505009,0.0,35.9761549076341,7.122182951257511,148.1048813710216,18.80986779434676,280.58101151378844,83.86826975294902,0.4108951702648565,101.3759767892657,8.857073670153573,1.689235699977743,188.5543508580203,1.5066156243044737,110.10912315954359,19.677313153794792,241.94326879145336,11.596374805252614,3.9263316269752946,1.552270643222791,1380.8819475177972,85.42054039617183,0.045655018918317386,8.53748853772535,187.17979893908682
2008-06-01,5152.794013108168,28.853971956376586,1399.927375,0.2282750945915869,22.873164478077012,799.1454511462275,72.25598872850344,7.122182951257511,0.0,35.47394969953261,6.437357667482752,146.2786806142889,7.122182951257511,278.6269608365754,88.66204673937236,0.3652401513465391,80.52733897014643,8.674453594480303,1.643580681059426,195.24350170620966,1.4609606053861564,125.31192817875184,19.038142888938346,231.79688470509683,11.231134653906077,6.574322724237704,1.2326855107945693,1301.39397877482,82.72689427999111,0.09131003783663477,8.217903405297127,184.25616437632632
2008-07-01,5298.145564571333,29.721417315824617,1412.3205249999999,0.2282750945915869,23.603644780770086,829.7799688404185,76.03743461283645,7.852663253950589,0.0,38.07628577787669,7.396113064767416,146.0960605386156,9.815829067438237,299.4025363115714,84.55309503672379,0.4108951702648565,96.98756917832645,8.994038726908524,1.689235699977743,173.6632596202659,1.5066156243044737,116.27965541103478,19.677313153794792,238.0289013158246,11.596374805252614,6.848252837747608,1.1413754729579344,1373.5251859524274,86.1510206988649,0.045655018918317386,7.6700431782773215,189.04632401080033
2008-08-01,5091.690135384822,29.995347429334522,1202.1355500000002,0.2282750945915869,23.603644780770086,832.7932000890273,84.3330550652354,7.3504580458490985,0.0,36.66098019140886,7.715698197195637,155.59230447362563,14.746571110616514,253.89645491480604,84.0508898286223,0.4108951702648565,105.86259977732581,9.724519029601602,1.7805457378143779,205.31480362424443,1.5066156243044737,108.3731427741988,19.677313153794792,241.85794082929002,11.596374805252614,6.756942799910972,1.5066156243044737,1367.5991360022358,87.61198130425106,0.09131003783663477,7.852663253950589,181.0643066151563
2008-09-01,5026.923611034944,28.99093701313154,1455.2692000000002,0.2282750945915869,22.142684175383927,803.528332962386,83.69099579803392,7.122182951257511,0.0,36.43270509681727,7.533078121522369,158.6511907411529,5.93515245938126,110.68544480504191,81.99641397729802,0.4565501891831738,94.533727615896,9.724519029601602,1.7348907188960605,181.12846953925953,1.4609606053861564,115.04285938165572,19.038142888938346,231.79688470509683,11.231134653906077,6.711287780992655,1.1413754729579344,1281.8496435056875,85.87709058535499,0.045655018918317386,7.8070082350322725,175.13681791218198
2008-10-01,5470.01984824438,30.086657467171154,1580.6252,0.2282750945915869,23.649299799688407,829.9169338971734,66.98621231005359,7.989628310705542,0.0,37.11753038059203,8.035283329623859,157.55547028711328,11.13982461606944,214.24709892115303,90.53390251502337,0.4565501891831738,109.56949521393015,9.907139105274872,1.7805457378143779,187.4691315257124,1.5066156243044737,107.46034337276024,19.677313153794792,237.88595418339636,11.596374805252614,6.756942799910972,1.5066156243044737,1418.0947804621042,90.67086757177832,0.045655018918317386,7.8070082350322725,199.71719869194953
