DATE,US,AL,AK,AZ,AR,CA,CO,CT,DC,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2007-11-01,81.41369454189633,81.10780514192203,89.0606285200035,83.28183396449695,82.11096561812236,81.38184201544453,83.33261355688428,81.0768199371826,78.94041968377593,84.84751816759099,80.92836694236946,79.78870765351714,83.16723925053344,79.69619016614834,81.24471812095032,78.61201605788665,80.11945745493743,83.88720361972457,80.21838564551088,84.59052618672884,81.97058944590204,80.32129952058604,80.13056659009199,76.49984226353357,80.69602043454422,81.75456190133686,79.75944593818677,85.49618180872307,79.28231983694336,82.64032196375403,80.84298855580266,79.62476327796162,85.84512218004902,79.89770177131693,78.54671265076495,83.42283785610674,80.21643994969557,85.85211353106959,78.79867066645288,81.11467761687823,80.77115170303223,80.00003967019434,79.22544712334168,79.15155181805473,84.40457902750967,82.15322354372489,80.71511967509564,80.35868786084586,86.0042997641136,84.97616158283564,80.78305955231049,88.62036607677446
2007-12-01,81.32775750795764,81.06948471948283,89.6175269067719,83.1385047324202,82.12720847600033,81.33680414141016,83.36564088624567,80.88662621067424,78.7640257629232,83.4087845377743,80.45955660605097,79.62961697922087,82.3102007558096,79.66015515471155,81.0563276587489,78.52743158290738,79.94236424309638,83.68238240000737,80.22439465683169,84.62019882205428,82.03680968010154,79.91625164150759,80.0680092386759,76.33072074887215,80.60306969397512,81.630191992412,79.60765629159613,85.51524041603213,79.12765994957772,82.58776020126628,80.70511532887205,79.38813632297408,86.14536629677252,79.62394342422002,78.46241714961592,83.23967724868936,80.04861211874216,85.96435171842559,78.89736434536853,80.98430924240861,80.80136033735707,79.85139363451516,79.12776566600631,79.13693986786105,84.47264728559675,82.17940806090866,80.52384792041902,80.17327848570395,85.87502681125372,85.09609241561017,80.72054959779142,89.04609323600687
2008-01-01,81.32095123223473,81.13720361507332,89.33306040764452,83.30675699551935,82.31745565931595,81.771965690831,83.49588984197493,80.66660467462329,78.98716223315226,84.02875381627136,81.28197327812636,79.24214346238071,83.09969451889637,79.8723093060061,80.84411100719909,78.12410868906824,79.60627270534097,82.9431431930131,80.20458604759153,84.69488954616577,81.81138521262447,79.93143513919377,79.66561807332884,75.98617271645884,80.55919067394791,81.78163587830998,79.42675062064332,85.48049202870999,78.98801708486998,82.96398918060288,81.20323851190767,79.54394376430285,86.42421611602492,79.65485371345414,78.22982618696061,83.63108480531032,80.10851209115722,85.83625129780886,78.80769957791755,81.08394580283066,80.71107326490424,79.90686167010655,79.26524293850284,78.93755261342697,84.3641081127652,82.26647087722418,80.30072689965914,80.35745788962525,85.79792498718027,84.86403453059754,80.72730695625876,88.65272409182036
2008-02-01,80.9767409755494,80.71033493164592,89.39446825475169,83.43400675564146,81.75981641478327,81.53604349767565,83.36941563275383,80.09137440288367,78.5965604100174,84.71352116789522,81.16623757417369,78.80648626648548,83.0547740507197,80.07630436920125,80.3836872224212,77.56631054873807,79.12632438854203,82.48555283313921,79.78195728527771,84.13284552876723,81.18656375628247,79.88201205809584,79.65776332884568,75.7395119494241,80.11566698365915,81.23210669062478,78.9346920875473,85.19539352191708,78.52660526320284,82.60703902955343,80.94843614272973,79.00264573970907,86.60629659416637,79.33286147174898,77.8863878163133,83.37567906701318,79.6299187559823,85.56761830616783,79.11850042848772,80.52817617681289,80.21280012859535,79.35591610731116,78.77917877759258,78.45527494165778,84.17987288107855,81.8703965720229,80.14483605039761,79.96311327716005,85.20525439133287,84.64560163234425,80.09532647948035,88.53839711164096
2008-03-01,80.66657392222699,79.98424443481511,89.57059817501609,83.82037574777601,81.63826058477376,81.22056543261249,83.5380145341075,79.88081725776303,78.2023396222099,83.97268654570698,81.30072045575342,78.69618399882671,82.2524951430319,80.4619124416322,80.26180189747409,76.62109236294398,79.06692237854183,82.39692905307852,78.88210494820895,83.11314585208086,81.23960790677903,79.8901674733409,80.06879696057752,73.79880193957747,80.23841752285628,80.67132217015013,78.45482845810852,84.63980708185778,78.50891000529474,82.93005456246999,81.26043361482633,78.47842009222404,86.94732036838833,79.21294067169782,77.8085051598959,83.49260805463406,78.88143594590743,85.37048879934667,79.66161753102332,80.31042424816854,80.46626839134763,78.87684797013083,78.98450648354265,78.0913449522107,84.01078669156088,81.77976714452936,80.44010338559612,79.84777329744448,85.44888460885235,84.38863851535416,80.02593239309556,88.24795104593024
2008-04-01,80.07301457366333,79.19062135523363,89.8605515211523,83.62241507429131,80.97779380512203,81.07192833534738,83.3609937268268,79.03236611151483,77.63792320562564,83.79090117705131,80.82941309701889,77.91773761233142,82.08288154998836,80.38075528282566,79.37817413734525,75.55947216686836,78.1560293576855,81.6068177448839,77.93262039206996,83.0242164019942,80.57675299992586,79.48437760578632,79.71670786504505,72.01678021895891,79.64293462256393,80.07879846182495,77.50197127210723,84.59673428434992,77.78333315403577,82.56677790041543,80.54779968724233,77.95436114166318,87.07617539610864,78.5240773094505,77.24048072505428,82.76579908419787,77.77633135647947,85.01033371268068,79.61160946882832,79.65025850919967,79.83345574292285,77.7216570979724,78.09574791209418,77.09852184266745,83.76276528623643,81.38481870523813,79.95800588356202,79.2340428811147,84.7899747308734,84.0840984842435,78.97079087047452,88.4996599095419
2008-05-01,79.7435513927335,78.6197377377083,89.54865316085223,83.52845738508235,80.53041435097397,81.07229624294223,83.1470231471995,78.53719995568545,77.277473358713,82.81293325956065,80.50774781302621,77.56387018029253,81.5054894468982,80.45170312802531,78.95585162817567,74.93402707293114,77.71639885697404,81.24825214670331,77.41868562276413,82.82794640032984,80.3924675146647,79.1889065075406,79.70717685375226,71.30948747008848,79.44349455490541,79.66680979424136,77.01881918581442,84.23716353247566,77.39669952935228,82.10988534781318,80.26342083553399,77.57498462624906,86.85035400649869,78.07725547791301,76.97929389404385,82.35053115876283,77.1733627302367,84.64215579542551,79.88737331453804,79.16234573942806,79.44926984426166,77.21161373718081,77.74011706225723,76.74589582014282,83.49700490343844,81.03570425077343,79.78222868092547,78.86789468148983,84.64160001080656,83.54036959139354,78.54061684470832,88.23454476344487
2008-06-01,79.47621930647803,78.5050133258095,89.79445794684173,83.51908407669521,80.13125750987619,80.725797936095,83.00319062785788,77.95716301258176,76.90264945058948,83.46160995937272,80.36142869446698,77.10766652193429,81.39133319709497,80.45537583404595,78.58192447053052,74.7512925236126,77.32625374422894,80.73673932767115,77.35181038025966,82.24980120976565,79.80595642814447,78.98476454648393,79.5688893543534,71.80258169489146,79.0135372602463,79.34309352508379,76.68060849431,84.07188897351358,76.9700624172058,82.05963302458429,80.00928762900806,77.05138199706352,87.10228196199124,77.82687667636449,76.57450303718451,82.20244146472967,76.94749341060844,84.50443670654472,80.04787795003527,78.68533621122866,79.1240415938231,76.9915765765764,77.54273395214595,76.50026778646739,83.35188039708291,80.79069652965102,79.61214558647353,78.45429455677576,83.87314216610243,83.53806258137138,78.0594448453361,88.25262138376141
2008-07-01,78.83895832374354,77.67238002316572,91.28779333661207,82.74693813201777,79.538217021364,80.03519700290693,82.98257372641815,76.88771002773576,76.22853133093203,82.28928102241764,79.50477540628445,76.37038242042489,80.60929942032142,80.14847199024197,77.82166339637563,73.90158178964315,76.6888415771618,79.49066009089054,76.75414273304918,81.91646027694141,78.88529546182275,78.24756292670699,78.77264707123051,70.48748728288814,78.34450752829797,78.53541597308146,75.89952201377554,84.21314379331399,76.45973122363677,82.18599216127663,79.18089393979547,76.4001897089276,87.85534624799955,77.09582112910947,76.02343749784905,82.00213701099695,75.96772450383045,84.65286536280641,79.41759162462431,78.00756470922832,78.29729947500397,76.0273550149722,76.8841686173576,75.72966593071749,83.32249619746305,80.31292527467401,78.96093435279575,77.83186920843262,81.89939367655502,83.83608318720876,77.18398832873645,89.23170198073595
2008-08-01,77.60962931995584,75.8731158927864,89.6027316597019,81.29724729484624,78.41220808355791,79.20831331230775,81.92521218218614,75.63332385198929,75.05973506829672,79.68505343134986,78.3091682283495,75.36154269940015,78.93550999054197,79.21726177409852,77.01877622189582,72.22609268438262,75.84148129149672,77.91407131767305,74.8426653543157,80.90295441171745,77.94140704565592,77.11857476902263,78.07903108665602,67.36423372889884,77.78908895337271,77.21931600587214,74.45876297687724,82.88194594818032,75.68343769335051,81.24974034060676,78.53296654894568,75.48177117658571,86.3029091938339,76.02883647703433,75.10999808899142,80.97087073670664,74.28239679571736,83.41059057909803,78.67759694909056,77.01370039972626,77.65827525885113,74.59475993674549,76.23853102925725,74.45990618220344,82.0707082739683,79.19620019635317,78.038102027432,76.65976260747802,80.21007439608985,82.12519135252202,76.29819442115517,87.73659544406507
