DATE,US,AL,AK,AZ,AR,CA,CO,CT,DC,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2002-05-01,88.70306913464294,96.72706781384973,87.02427441401656,61.28351501860137,97.99726717080678,76.48264954075623,78.14850968521996,90.51812285253432,95.68622447766495,83.95217707320491,85.60273264423796,99.73900426133156,92.74185807480653,64.26696468737104,91.88126463270727,96.78602645388443,94.50690908312613,87.25229538658924,94.69445638536885,91.2272703200791,96.023108672627,88.21696470223293,71.91673260698214,98.36315967475718,84.10214116330405,99.21115953425976,96.99628007542161,91.1821896071473,93.23200269789764,89.94284250383515,79.4791550534681,94.41420048690536,76.47274376383221,90.81788060952374,99.6035308343879,86.64950342522765,96.26544265736615,90.84277485660479,63.654390044599026,95.47390334073168,92.70671088100516,98.82580028149681,64.98886384427159,96.17438262989879,85.39230843608266,88.52099364124939,74.05808388859472,93.77104914956458,83.17766261353685,91.43615190629524,96.41525576868771,87.28843298009934
2002-06-01,90.19394601396428,98.63910188426388,87.29361615731084,62.35670334842954,99.71115893798437,77.73071428820596,79.37813601837875,92.19451958387444,97.959814265748,89.51900250863272,88.07329636706635,101.55181998200186,95.95583945511625,65.47039527558039,93.72763474076898,98.50843596310607,96.41166535738134,88.37681658793782,95.99018400810282,91.89100487724522,97.797257901868,90.37387520965194,73.15805158658395,100.36228818530374,85.4219134715669,101.34860800574467,98.89732615865371,92.65924140626028,95.00268707256062,92.02403938073994,81.05774961567505,96.38364501582247,77.1069725953257,93.3521540574522,101.42849917877548,88.73534448746125,97.91247583938026,92.0399694814217,64.71312414347786,97.32713065408521,94.54606631355833,100.99276550286099,66.23062002559385,97.4583837859572,86.28685002833579,89.88603674349015,75.56989499300292,95.4728971396282,83.78940063319807,92.74284189317578,97.99846956117959,87.80560125036833
2002-07-01,90.65623691409608,99.47224064024448,87.0306093938287,62.93171310478942,100.00075650049749,78.25517667092535,79.80387562844899,92.46597685196325,99.03934547331691,95.25903318784871,89.63494996183503,101.9426517980888,98.80307872297944,65.96393962857685,94.33094065244259,98.73365220936381,96.67052679707655,88.591868034144,96.1432578696232,91.96564996999903,98.89703402342687,91.29777884936973,73.57141968850911,101.60692247869852,85.7474514433965,102.24540481438973,99.40763646693479,93.58536601164005,95.21402855473535,93.30296202782516,81.66388452556606,96.95075133020362,77.27016814791943,94.60726222333128,101.37765597468632,89.94999995720913,98.32540887342596,92.43520878662575,65.09858549147414,97.70371355285361,94.92461203410528,101.76777537707143,66.75942050690233,97.35957479794412,86.50888619107982,90.23889963115165,76.32528011982544,95.77904876833159,83.80057600118555,93.0370089531513,98.28295855662336,87.71812555564141
2002-08-01,90.83694623044899,99.73273062111687,87.29082988628213,63.386082083690624,100.4553879276409,78.53679116335866,80.17701768106896,92.40354998596138,98.77824196116842,94.84610415240525,89.80931233095015,102.16172169694782,98.43503927884682,66.46758334591864,94.55083173382718,98.88353283915673,97.06819597533662,88.76049265503185,96.47256138381101,91.85075967581567,99.1755282493858,91.50752395675426,73.9484611274618,101.37812579566473,86.14102613121399,102.29362276413107,99.40937205680207,93.60721888144536,95.5483782665738,93.49469770913731,82.15571456813745,96.61611716321299,77.58878367462198,94.6265733515533,101.35452259813239,90.30511523652162,98.4957657257449,92.71718925267152,65.68683964068587,97.73199668192639,95.18811200027478,102.19117299519436,67.28573032038432,97.67516415390895,86.6691162474695,90.56254511921568,76.75380175229517,96.04186796305864,83.90757552623155,93.1988744027904,98.72621502503276,87.93574939118211
2002-09-01,89.9999873681504,98.36583375761501,85.60485357605448,62.862556942749755,99.46982928759452,78.02142190005905,79.30349048166033,91.8906967353525,97.6443662866808,89.5426941512579,88.22141685400292,101.22732422388135,95.5630285500783,66.03718482327655,93.71125427131727,98.28438229936198,96.4473190606207,88.11116518960354,95.50711612717738,90.75628865882511,98.16315575769615,90.36836528150664,73.72100087239295,100.68781541185274,85.70115769250859,100.97228357684317,98.57115278594641,91.65775164112074,94.95343095485339,91.17535759020463,81.53122079557816,95.9317214734682,76.46340385450245,93.37094406681372,100.91679191503088,88.67137675409916,97.76524101857822,91.18737303690776,65.45594070960783,96.89831093689573,94.57888017864985,101.36247240652646,67.01034045696852,97.44120425278761,85.50289536718742,89.60900012875646,76.0951085508509,95.16247835590308,83.56636514998439,91.46149198965959,98.18479167997951,86.13686045173043
2002-10-01,88.84291073490755,96.82065741546963,84.01049987271718,62.08724122955818,98.3927046719641,77.0739511254868,78.22616665376297,90.94200289369282,96.10248909439886,85.059628833629,86.46711663105293,100.04934491238801,92.48157242060819,65.37792725241785,92.56685866789411,97.3716368517626,95.56984188444324,87.03672270076983,94.40561298064338,89.2140383515083,96.73684285356234,88.99821975647166,73.12026126632139,99.50611502829233,84.89220525036704,99.43543250677907,97.41757861166023,89.58190340706591,94.14935698148939,89.05341013807002,80.72428761268554,94.66159741787287,75.20544931015742,91.8283364567923,100.08592919239801,86.92362224594888,96.73367051504606,89.63496533798701,64.95888804375973,95.70097842639025,93.77540175572625,100.23977884659645,66.4506441839425,96.84826027383319,84.10499054427021,88.43106258333357,75.16867438307332,94.07193617915631,82.59315879034156,89.77655236914153,97.40299870784413,84.46422018053015
2002-11-01,89.78602659725603,97.82380531061108,86.17512559036332,62.546071139286184,98.95402001917262,77.89420316575013,79.08220281345545,91.20144663054705,97.09450978562145,86.49461173162224,87.0582098934817,100.51502292853996,94.26007960834954,65.8027786341127,93.34004514885999,98.42206854378594,95.97493926266635,87.31414976720295,95.64000433951766,91.28634432078796,97.0799084983539,89.61519380152448,73.5183148984421,101.15447702322764,85.49263710139894,100.08108283125723,98.06926803159371,91.59190801495453,94.42573779707182,90.48532010157196,81.23019506746031,95.71446722651885,76.80441058079951,92.55305560152884,100.44838348446703,88.01521063129233,97.61387350500354,91.19314005571074,65.37478096262849,96.54770022305077,94.22087569705948,100.89028947686178,66.93788480053995,97.47356731727602,85.73277119229803,89.36823486911084,75.67241118860723,94.37983171019029,82.6723234936031,91.4499112650887,97.78982881390473,86.55810452207938
2002-12-01,90.68144966439118,99.08564644893576,86.94682279011293,63.595817419972676,99.87174130290187,78.92328731288856,80.22577037097481,91.96190798876933,98.7306357151261,94.46613641849704,89.66311694328613,101.69880629392014,98.88114448026298,66.80034380361472,94.37247908848332,98.17910574396494,96.4775878178011,88.27647853296132,95.83523939674006,92.09496030586423,98.67822580859546,91.15191855265525,74.29014395430082,100.62423277066377,86.22238102323324,101.7978504979492,98.90204315204204,93.64684428690109,95.32300330622569,93.05444723038968,82.29264639000947,96.76417319646936,77.71023306046231,94.36854502657685,101.1212951215543,89.95443045336783,97.88601757855372,92.22247284983536,65.95325858018604,97.39620253335285,95.25510120465435,101.49473214802404,67.7539163269755,97.33360210340054,86.67883294268194,90.196969820568,76.96757213867305,95.62318900686608,83.53425505912567,92.54829203180982,98.11082635015407,87.50269076579421
2003-01-01,90.08241146102333,99.5486415831698,87.94216590647538,59.2030287719613,100.93453868085642,77.62452711721211,80.95532113140618,91.67106695688597,97.0256402872484,100.21362118506039,90.27724230283003,102.66572964214231,101.1455356406502,62.643939572807724,93.86913078045856,99.39605819846655,96.43339103363991,89.31237547314126,97.96134360178276,92.93578551934648,97.48986581113556,89.93709165390419,68.94365710605491,102.84566328039055,84.03232742497886,101.19992806440874,99.07972461794382,94.59389532041448,95.31893888708653,94.40805839142953,76.78093842790136,96.26656080900545,68.760110398165,95.07615703094253,99.43411671497073,90.23119047460463,99.02526146338784,93.00593172865536,59.40642546909268,97.97576243719172,93.46162832500033,101.95149471560283,89.20950565553956,93.55831238595403,86.62837657279937,90.0111031021568,74.35738902525958,95.93586182821096,83.32239029822779,93.64755751393865,97.67706322437188,88.17852778217446
2003-02-01,89.87185407231927,98.60543691717857,87.79194039299577,59.84145736174686,100.33156420521861,77.92141464248128,81.08632666680124,91.46282224041514,96.52734061393349,96.63148334379345,89.59955208607163,102.1557677714653,99.11145834113694,63.45650963744467,93.57548418968108,98.57282889519904,96.34546029931319,89.04532831138835,97.25724435030102,92.46282435039511,96.6495189121062,89.53669405431609,69.61263070160037,101.27793411886573,84.24307134362178,100.36905299461381,98.5380435367702,93.76624075391858,95.24792945351147,93.5436896312841,77.15545691286984,95.97138114170387,69.29644229753004,94.51384968822033,99.52533553828029,89.80056672951518,98.3040352954428,92.53207953284544,60.24876123377064,97.48248983428708,93.23611349869579,101.42438780381431,89.02125592738443,93.53219766958614,86.51085327598581,89.69426058907207,74.74929970296022,95.63004614471546,83.037646488045,93.11180873188741,97.2682716516501,87.99969562780777
2003-03-01,89.41952132807896,97.436460659871,87.60907740396503,59.82227250245871,99.51349241661423,77.83500104744476,80.73717308385557,90.93916544796613,95.64810161873181,90.89147631089314,88.15648744935721,101.49144761651581,96.65450008616786,63.569402137947414,92.96405974447764,97.7714146769884,95.82092238472123,88.80586821172287,96.58304234473748,92.65172936394227,96.0930841646459,88.41150488196372,69.65007274014161,100.39203132326391,84.14471321410299,99.51923919299381,97.92631840154306,92.92305745879412,94.93702246616277,92.02972122994508,76.78190676471061,95.41274739679977,69.36321984416118,93.12820822507283,99.30476297679456,88.69619823780792,97.59257795561672,91.94026933490271,60.39399553547334,96.7319570221602,92.37562935555431,100.42022607008712,88.23135390535931,93.48121778469486,86.2121937744332,89.27118343941592,74.40330115763503,95.15357249257416,83.04431225597938,92.18314092825396,96.76379763328997,87.66078861033004
2003-04-01,87.98874993357656,95.43946250294108,86.6634443526517,59.57463742392789,97.59997934525002,76.83473061016747,79.74288590680001,89.5414553682592,93.7326577102511,84.29758746583428,85.68249477627269,99.60291601068516,91.8920881685451,63.4465475955167,91.09132183617459,96.48205588035104,94.21493269455794,87.25802153271216,95.31771666654481,90.53733685334485,93.9066058870549,86.49350807012377,69.2851069110216,98.59459197315819,83.02451921534585,97.12901604048645,96.32977223912566,90.39264856747396,93.59653065645288,89.8028200369701,75.84789638629964,93.66194215423386,69.03418799413654,90.94528412323858,98.24784722654509,86.17292100505782,95.95497467126809,90.31230861173144,60.4334546233913,95.01070708581246,90.86484587921896,98.06014634372751,86.56937904756137,92.44820995637934,84.91784535645051,88.00657285716176,73.57976125693499,93.58634698951914,81.66663519240718,90.78543555728012,95.11305288930205,86.7236669954717
2003-05-01,88.25316976619513,95.53056757636682,86.42804123684205,60.40800301988319,97.77748697911072,77.5275898478589,80.16340844638904,89.39703885087187,93.69566186278402,84.75649454742363,86.14686401477624,99.53544419287715,92.41210764339574,64.3220536311149,91.38694768873232,96.3303341186057,94.24137262402259,87.396763170738,95.24423699997922,90.88631950479497,94.20953462014917,86.78103811582488,70.09485540272709,98.46977331336932,83.62943257198204,97.36262456803516,96.2375187387156,90.64808603016176,93.70211696138406,89.85477201482031,76.73222003642718,93.6370950308451,69.58485535492133,91.04747126352434,98.03640023589251,86.39656641156839,96.02845764373362,90.31148542964753,61.41593924014304,95.02875750871114,91.25236020357382,98.10758726686727,87.05441132353914,92.78969545181174,85.09446498136526,88.26821983225481,74.43097456922541,93.63083743586041,81.90610092777843,90.50302140736429,95.36999419069733,86.42300687356295
2003-06-01,89.11008119924247,96.74267793889061,86.43623109222634,61.85766744955869,98.64128444130932,78.47702878524957,81.23965805894608,90.3119154814969,94.96592153817647,88.79083797159585,87.92420047561644,100.52295953083504,93.59843698453726,65.87917481335793,92.11081448421348,97.3501909002505,95.14004490206317,87.85864523051609,96.09084761166791,89.9131634224736,95.09089643790344,88.40305690357707,71.48390652850732,99.59187993885006,84.48937848806486,97.9783500438829,97.18200227610487,90.76578433252705,94.68361456522375,91.25665584968223,78.17231030252537,94.431588788143,70.48237616133905,92.82333657547804,99.03556622133314,87.31850772869251,96.81626060454899,90.72545679679605,62.96503369962917,95.8559642104156,92.59654592721569,98.9242509657891,88.52286927444361,93.47147234193235,85.52694131488303,89.09688770782871,76.04091780918095,94.61567609319526,82.14436562765304,91.30022442896171,96.20158015894215,86.62688528200215
2003-07-01,90.25250418300352,98.15313770501172,86.50510172743044,63.50145076224164,99.43448373624723,79.91362289925074,82.48876337195036,90.98374333926324,96.6079648095597,96.31715670963082,90.50049135077761,101.57439811258703,97.25351901937354,67.69866585366546,93.16077691160777,98.17554148431677,95.90070139994073,88.54960620302191,96.78974302235143,90.27149552532305,96.45885533480207,90.42582979656267,72.94606882311173,101.64626062626604,85.58942153364602,99.21993520936712,98.19504535303784,92.03368455660664,95.60872214707818,93.0383067752279,79.76745325234701,95.62951937700316,71.57606058422884,95.00455725592475,99.76594465969985,88.97267586046007,97.64371255375774,91.45764293236665,64.6563793880973,96.68488956154157,93.67919670196235,99.72352673807956,90.2040732861764,94.0788312859204,86.34215537422257,89.98244573751434,77.92054925230708,95.79374857853838,82.6347894124547,92.01804349956757,96.83229300684553,86.78727668710054
2003-08-01,90.69610777841531,98.41493194619247,87.66216496274167,64.3304978991071,99.70144976708387,80.6302086288778,83.30686608604546,91.13322711962199,97.02418886921964,97.96644292063976,91.15306868110473,101.71688576959845,98.442549354858,68.5263892806649,93.58900339276857,97.78776335238886,96.13436239592734,88.87488889946921,96.81255638128223,91.27684637057527,96.68563401667295,90.98058818660103,73.61170508209618,100.34981611744861,86.1005109710747,99.62402120165123,98.11028660454821,93.14686544701028,95.65580959344729,93.96929445737436,80.49152318077368,96.05649885639082,72.67895318622706,95.41733364157508,99.8568075030844,89.79383488730122,97.50814074123839,92.19131972633228,65.44986689421131,97.06239809339178,93.98504599504486,99.89314980664314,90.52467708297377,94.14203548496631,87.24149022737822,90.34406963180685,78.69387876167721,95.98161775896048,82.9325405860433,92.84136353195404,96.9384645414799,87.93640899411888
2003-09-01,90.40414412283421,97.49156701034715,87.85846655073998,64.2481949114564,98.83056465358987,80.52576429741904,82.93176546235564,90.39079232131425,96.06352727540488,90.65683002305524,89.18724143084012,100.84010648149749,95.24420588600256,68.67583982155183,93.04290559818766,98.06620490834347,95.62369825141133,88.34407407561196,96.96092561700677,91.68571383269663,95.50292679173477,89.65555989447894,73.6416406149564,101.48909248455925,86.01192143300548,98.85396311454265,97.7785843589311,92.37111526164867,95.30017862029884,92.33348778815814,80.09507233798539,95.57917032810644,72.97478663573568,93.88700706394712,99.64940996185203,88.48388365745983,97.42379585894325,91.90307007736187,65.79441417594927,96.43199187004504,93.10502519723147,99.04196585792774,89.59616096046128,94.52124015683448,87.15166783518517,90.13642304786123,78.27267644418735,95.34515340186506,82.36391736015504,92.3017374047003,96.5044691164108,88.00214342687306
2003-10-01,90.00310801218372,96.79589850781971,87.54963107279293,64.51133201560839,98.2003287785608,80.50997473956154,82.66118299823302,89.73573513314857,95.20475102418065,86.35257556737965,87.87485470039127,99.92520177290135,92.99737864655727,68.97964802630909,92.47056800471748,97.91488117938206,94.8814447652444,87.80511363134147,96.74155809281343,91.59644847732979,94.50789958346472,88.83119767081112,73.90864271956664,100.5188900996358,85.8876654437781,97.98098183526285,97.04721723047882,91.58387533663907,94.65973163270134,91.08683076181052,80.08510174290566,95.02965460285206,73.18357315325399,92.72677693100131,99.13776095599424,87.14990024546402,96.98701580021485,91.2446329426601,66.39913448940413,96.03838147418072,92.78096237900974,98.03085169270614,88.85534976445591,94.42538513389154,86.84308296548016,89.92301988070139,78.16299882636156,94.56379555101162,82.03341626321333,91.75573777102537,95.96558916967972,87.61787406823196
2003-11-01,90.91261146420763,97.80617681428866,87.37553692682232,65.36454922346627,99.25447337599113,81.46722840566164,83.31984190198219,90.5523176407348,96.25848702943695,88.04860087212212,89.03478045413128,100.86978399346765,94.03963550425932,70.00001329113347,93.60700800918565,99.1085373847651,96.16738464717193,88.42312736549358,97.59507866341208,91.99188848884509,95.48254354883633,89.97083804603197,74.96973577174482,101.81774213261234,86.9803929967587,99.05040795812978,97.96950333598676,92.15587914314612,95.6815718795433,91.63307785988441,81.29836649822309,96.02754894233533,73.6373479516281,93.97904594258576,100.0690242748166,88.40290374894234,98.03347293251794,91.70749369252083,67.5606742791823,97.04199747067616,93.96762544888132,99.69688813829882,90.19867745688907,95.53019940408096,87.31485167925568,90.73553862782026,79.30204872275428,95.37755996434922,82.45536766605656,92.12653320718888,97.18890882545338,87.47764266294655
2003-12-01,92.2926069752904,99.90735260813999,87.98868174525502,66.52259350222607,100.81391556599463,82.86230557883923,84.63513612626994,91.37910089184017,98.52863659428857,98.27105975605808,92.14802413741234,102.31773135913929,99.7180847317858,71.17691667767016,95.20971616130394,100.16729625180312,97.24248477195226,89.22315568618468,98.70141150530827,93.41904674899858,97.14322468024089,92.5372593419745,75.94194017455285,102.93004570814058,87.992599920429,100.8565346416591,99.11413559330617,94.57126288399223,96.54488066594101,94.13974201759234,82.86216799377273,97.81433686274728,74.56907084908617,96.70674696659206,100.81948053216699,90.73362631404213,99.14067542672039,92.93294012402939,68.57215228270472,98.69535394778902,95.43353645233888,101.05462000135182,91.82871156507403,95.97663358608584,88.5736892886064,91.81742517903508,80.91134692850956,96.64621164922251,82.91749164762102,93.58406052235763,98.15713672627186,88.16825951891076
2004-01-01,92.46871214732559,99.69597071088334,88.48219111104059,71.31293413624918,100.88569497283041,83.2279741054322,84.47632952614303,93.4816380124698,97.68670535518643,103.1572817285016,92.49434418417725,103.60504098934948,102.88682354160025,69.04335270828443,95.08923959425931,99.66371632925011,96.59491275356751,89.6172189914785,99.35303631586305,93.68607501640018,97.19731513724585,92.72851985887097,76.04632878154952,103.94564656565998,89.34337296444782,102.33256270043049,99.41632455708951,95.40801306322356,97.33214891050591,96.5701585844232,82.64616588262383,99.54240738188572,67.73174513437121,97.93917958092557,101.10098687897735,91.48919919497601,98.93497126427937,93.12317890936663,69.24765667491309,97.98954278257888,96.66706290123926,104.43818951078924,92.91521425217698,95.04909826023423,88.54079896301059,93.14433677973082,80.89820919795005,96.0020919106622,81.83187852764524,94.65187237200342,97.77809492556042,89.00610103833893
2004-02-01,92.50177067778644,99.46981402193158,87.60710619339683,71.34807242540562,100.99822913459897,83.48053683936732,84.21660584591822,93.79623881109832,97.56734535030756,99.01043596500361,91.74749262437903,103.27639211894892,100.9094217861197,69.27701907479273,95.25196538087697,100.07843481492715,97.05110436676603,89.89463926125708,99.40441950068455,93.81505599347182,97.13072782949868,92.307172204937,76.39834035173305,104.03872423042318,89.60894916603088,101.98586067160748,99.51275818348928,94.63367106483169,97.3283254078231,95.17788689446023,82.70753160342112,99.37335673401745,67.67228521106537,97.37185429179458,101.28081461327912,91.17443969812346,99.26435747314802,92.55408536346175,69.70479699762083,98.08294684810367,96.53746201437933,104.16610637151275,92.68749839271443,95.53968490647094,88.40685738680608,93.14273807190673,80.82556763761356,95.93769686450155,82.44100204219716,93.84413862415839,98.10505866384628,88.0888390308506
