DATE,IPG327S
1980-05-01,93.6213
1980-06-01,93.6452
1980-07-01,92.4290
1980-08-01,93.5961
1980-09-01,95.6826
1980-10-01,96.6335
1980-11-01,98.4035
1980-12-01,98.0774
1981-01-01,97.0378
1981-02-01,96.1964
1981-03-01,95.7039
1981-04-01,96.4189
1981-05-01,95.9061
1981-06-01,94.2926
1981-07-01,93.6753
1981-08-01,92.9629
1981-09-01,91.7248
1981-10-01,89.2778
1981-11-01,87.9551
1981-12-01,85.6736
1982-01-01,82.1821
1982-02-01,83.8234
1982-03-01,83.6127
1982-04-01,82.4400
1982-05-01,81.7353
1982-06-01,83.1276
1982-07-01,82.1053
1982-08-01,82.6006
1982-09-01,82.2572
1982-10-01,81.5374
1982-11-01,81.7173
1982-12-01,81.2611
1983-01-01,83.8125
1983-02-01,83.6996
1983-03-01,85.0589
1983-04-01,85.7052
1983-05-01,87.1605
1983-06-01,88.5587
1983-07-01,90.1174
1983-08-01,90.9547
1983-09-01,92.3812
1983-10-01,92.6648
1983-11-01,91.8682
1983-12-01,90.6203
1984-01-01,93.7182
1984-02-01,97.1648
1984-03-01,94.5016
1984-04-01,94.3340
1984-05-01,95.1452
1984-06-01,95.1638
1984-07-01,95.6714
1984-08-01,95.6490
1984-09-01,96.0148
1984-10-01,96.0578
1984-11-01,97.1473
1984-12-01,96.6315
1985-01-01,94.8728
1985-02-01,94.0069
1985-03-01,95.4814
1985-04-01,97.0889
1985-05-01,97.3163
1985-06-01,97.8667
1985-07-01,98.7788
1985-08-01,98.2349
1985-09-01,98.8514
1985-10-01,99.2449
1985-11-01,97.3259
1985-12-01,99.0879
1986-01-01,101.6510
1986-02-01,99.7051
1986-03-01,99.5643
1986-04-01,101.4227
1986-05-01,101.4280
1986-06-01,101.5855
1986-07-01,100.1494
1986-08-01,101.7893
1986-09-01,102.0843
1986-10-01,100.7898
1986-11-01,102.0366
1986-12-01,103.8592
1987-01-01,105.2901
1987-02-01,106.2099
1987-03-01,104.9703
1987-04-01,107.3585
1987-05-01,107.1961
1987-06-01,105.7366
1987-07-01,107.8373
1987-08-01,105.4299
1987-09-01,107.4223
1987-10-01,108.6016
1987-11-01,108.0897
1987-12-01,109.0821
1988-01-01,107.0397
1988-02-01,109.6434
1988-03-01,110.5243
1988-04-01,109.9067
1988-05-01,109.5293
1988-06-01,109.0264
1988-07-01,107.8796
1988-08-01,108.8904
1988-09-01,109.2821
1988-10-01,109.5775
1988-11-01,108.9649
1988-12-01,109.3220
1989-01-01,111.1768
1989-02-01,108.4455
1989-03-01,110.5529
1989-04-01,109.0091
1989-05-01,107.9268
1989-06-01,108.5166
1989-07-01,107.2744
1989-08-01,107.8803
1989-09-01,106.3533
1989-10-01,107.7429
1989-11-01,108.1557
1989-12-01,105.5346
1990-01-01,109.1507
1990-02-01,109.0057
1990-03-01,109.2340
1990-04-01,108.2427
1990-05-01,107.6548
1990-06-01,106.9089
1990-07-01,105.8213
1990-08-01,106.3044
1990-09-01,105.8846
1990-10-01,103.5428
1990-11-01,104.0883
1990-12-01,102.9167
1991-01-01,98.2052
1991-02-01,99.2738
1991-03-01,95.9173
1991-04-01,97.0032
1991-05-01,96.9910
1991-06-01,97.0815
1991-07-01,98.4774
1991-08-01,98.6820
1991-09-01,97.7365
1991-10-01,99.4618
1991-11-01,98.9344
1991-12-01,99.8864
1992-01-01,99.6878
1992-02-01,100.7697
1992-03-01,101.3859
1992-04-01,102.0701
1992-05-01,102.5425
1992-06-01,103.0358
1992-07-01,102.6715
1992-08-01,102.4349
1992-09-01,104.5866
1992-10-01,103.2662
1992-11-01,103.1352
1992-12-01,103.4013
1993-01-01,101.1356
1993-02-01,103.8954
1993-03-01,102.7790
1993-04-01,103.8204
1993-05-01,103.6674
1993-06-01,104.7851
1993-07-01,104.6150
1993-08-01,104.5582
1993-09-01,105.5439
1993-10-01,105.3343
1993-11-01,106.6410
1993-12-01,108.2766
1994-01-01,106.2620
1994-02-01,106.0477
1994-03-01,108.9221
1994-04-01,109.2540
1994-05-01,111.4588
1994-06-01,110.3270
1994-07-01,111.4550
1994-08-01,112.2706
1994-09-01,111.7461
1994-10-01,111.6140
1994-11-01,113.0138
1994-12-01,113.5004
1995-01-01,113.1172
1995-02-01,112.2520
1995-03-01,114.1247
1995-04-01,112.8815
1995-05-01,112.9143
1995-06-01,113.5050
1995-07-01,113.0422
1995-08-01,114.0256
1995-09-01,114.2628
1995-10-01,114.8254
1995-11-01,115.3373
1995-12-01,114.6343
1996-01-01,116.0999
1996-02-01,116.4378
1996-03-01,117.9497
1996-04-01,119.6689
1996-05-01,120.6970
1996-06-01,122.4699
1996-07-01,124.4539
1996-08-01,122.5961
1996-09-01,123.5087
1996-10-01,123.6007
1996-11-01,123.2884
1996-12-01,122.5036
1997-01-01,122.4419
1997-02-01,124.9341
1997-03-01,125.1385
1997-04-01,123.7545
1997-05-01,124.6744
1997-06-01,124.1051
1997-07-01,124.7204
1997-08-01,125.2759
1997-09-01,126.1637
1997-10-01,125.9733
1997-11-01,126.0105
1997-12-01,128.8893
1998-01-01,129.6719
1998-02-01,131.3291
1998-03-01,129.7323
1998-04-01,129.8896
1998-05-01,132.0701
1998-06-01,130.3970
1998-07-01,130.2404
1998-08-01,131.9326
1998-09-01,131.3424
1998-10-01,132.5999
1998-11-01,133.0409
1998-12-01,135.8719
1999-01-01,133.5388
1999-02-01,134.2973
1999-03-01,130.9828
1999-04-01,129.5004
1999-05-01,130.9846
1999-06-01,132.0625
1999-07-01,132.3439
1999-08-01,132.8529
1999-09-01,132.1004
1999-10-01,133.0607
1999-11-01,134.9243
1999-12-01,135.5700
2000-01-01,135.0904
2000-02-01,134.9540
2000-03-01,134.5375
2000-04-01,135.0837
2000-05-01,133.2368
2000-06-01,130.4727
2000-07-01,133.5820
2000-08-01,132.5359
2000-09-01,131.7975
2000-10-01,132.1378
2000-11-01,130.9961
2000-12-01,128.7946
2001-01-01,130.0188
2001-02-01,128.8731
2001-03-01,130.2887
2001-04-01,129.8356
2001-05-01,129.0359
2001-06-01,127.8516
2001-07-01,128.3435
2001-08-01,125.3494
2001-09-01,126.6385
2001-10-01,125.1455
2001-11-01,125.6302
2001-12-01,126.7737
2002-01-01,126.8103
2002-02-01,127.5256
2002-03-01,127.2333
2002-04-01,127.7718
2002-05-01,126.8312
2002-06-01,128.5380
2002-07-01,127.5749
2002-08-01,127.9458
2002-09-01,129.6716
2002-10-01,128.9757
2002-11-01,128.1405
2002-12-01,127.6417
2003-01-01,127.9137
2003-02-01,127.5827
2003-03-01,128.7743
2003-04-01,127.2178
2003-05-01,130.0800
2003-06-01,129.9968
2003-07-01,129.0260
2003-08-01,130.0042
2003-09-01,128.9800
2003-10-01,129.4963
2003-11-01,130.3358
2003-12-01,129.5622
2004-01-01,130.0420
2004-02-01,129.9342
2004-03-01,132.3514
2004-04-01,132.1872
2004-05-01,132.1611
2004-06-01,130.9914
2004-07-01,132.5401
2004-08-01,133.8308
2004-09-01,135.0249
2004-10-01,134.8223
2004-11-01,134.2079
2004-12-01,137.9942
2005-01-01,136.8958
2005-02-01,137.4935
2005-03-01,135.7516
2005-04-01,136.7492
2005-05-01,137.7102
2005-06-01,138.2641
2005-07-01,137.1229
2005-08-01,137.2140
2005-09-01,139.2098
2005-10-01,141.0795
2005-11-01,144.1298
2005-12-01,142.1645
2006-01-01,146.3557
2006-02-01,145.7852
2006-03-01,143.9811
2006-04-01,143.8002
2006-05-01,140.9095
2006-06-01,140.8837
2006-07-01,139.4180
2006-08-01,138.8633
2006-09-01,137.0273
2006-10-01,137.0931
2006-11-01,137.3196
2006-12-01,142.9746
2007-01-01,141.0674
2007-02-01,138.8399
2007-03-01,141.2938
2007-04-01,140.5491
2007-05-01,140.5262
2007-06-01,141.2644
2007-07-01,140.6231
2007-08-01,140.1351
2007-09-01,139.5201
2007-10-01,138.0258
2007-11-01,139.0846
2007-12-01,134.9446
2008-01-01,137.7394
2008-02-01,134.2552
2008-03-01,134.0996
2008-04-01,130.1250
2008-05-01,127.4467
2008-06-01,124.5412
2008-07-01,123.8628
2008-08-01,121.1895
2008-09-01,117.5358
2008-10-01,115.2622
2008-11-01,109.7357
2008-12-01,105.3367
2009-01-01,100.7121
2009-02-01,97.9677
2009-03-01,93.3594
2009-04-01,92.5203
2009-05-01,91.2316
2009-06-01,91.0261
2009-07-01,93.2369
2009-08-01,92.8199
2009-09-01,92.3611
2009-10-01,89.0930
2009-11-01,92.9348
2009-12-01,88.7439
2010-01-01,91.7728
2010-02-01,91.5700
2010-03-01,93.0733
2010-04-01,97.2781
2010-05-01,96.4829
2010-06-01,96.4714
2010-07-01,97.2508
2010-08-01,97.3364
2010-09-01,97.1085
2010-10-01,98.2950
2010-11-01,98.5815
2010-12-01,95.2184
2011-01-01,92.7905
2011-02-01,95.2442
2011-03-01,95.9767
2011-04-01,96.9564
2011-05-01,97.9557
2011-06-01,97.7549
2011-07-01,98.7097
2011-08-01,99.4970
2011-09-01,99.4054
2011-10-01,98.6391
2011-11-01,98.0082
2011-12-01,98.3244
2012-01-01,98.8500
2012-02-01,100.6559
2012-03-01,99.9880
2012-04-01,100.3635
2012-05-01,99.3877
2012-06-01,99.9677
2012-07-01,98.9743
2012-08-01,99.3374
2012-09-01,99.4641
2012-10-01,99.8927
2012-11-01,100.9235
2012-12-01,102.1952
2013-01-01,101.6767
2013-02-01,103.9144
2013-03-01,104.3314
2013-04-01,102.4464
2013-05-01,104.9452
2013-06-01,105.5591
2013-07-01,105.6244
2013-08-01,106.3110
2013-09-01,106.8653
2013-10-01,107.2300
2013-11-01,108.2181
2013-12-01,104.9385
2014-01-01,106.0152
2014-02-01,105.8388
2014-03-01,107.3498
2014-04-01,107.6474
2014-05-01,108.9867
2014-06-01,109.9650
2014-07-01,111.3706
2014-08-01,110.9961
2014-09-01,111.3460
2014-10-01,110.3364
2014-11-01,109.4159
2014-12-01,109.6257
2015-01-01,109.7997
2015-02-01,108.3114
2015-03-01,107.5055
2015-04-01,108.6894
2015-05-01,108.9028
2015-06-01,109.3685
2015-07-01,110.0087
2015-08-01,110.8870
2015-09-01,109.2844
2015-10-01,110.9263
2015-11-01,111.6486
2015-12-01,112.6460
2016-01-01,112.4047
2016-02-01,112.0886
2016-03-01,111.6585
2016-04-01,111.3613
2016-05-01,110.8058
2016-06-01,110.9540
2016-07-01,110.8163
2016-08-01,109.9542
2016-09-01,110.7271
2016-10-01,111.2044
2016-11-01,111.7761
2016-12-01,112.1205
2017-01-01,113.2768
2017-02-01,115.3632
2017-03-01,115.6533
2017-04-01,114.4383
2017-05-01,113.6222
2017-06-01,114.3557
2017-07-01,114.6716
2017-08-01,113.0310
2017-09-01,116.7626
2017-10-01,116.6551
2017-11-01,117.7309
2017-12-01,118.6291
2018-01-01,116.0846
2018-02-01,121.3304
2018-03-01,119.9506
2018-04-01,120.7516
2018-05-01,120.6904
2018-06-01,119.6343
2018-07-01,119.9013
2018-08-01,119.5901
2018-09-01,117.6287
2018-10-01,119.6138
2018-11-01,118.1580
2018-12-01,121.8296
2019-01-01,122.6846
2019-02-01,117.9655
2019-03-01,118.4584
2019-04-01,118.9574
2019-05-01,118.7537
2019-06-01,119.3668
2019-07-01,118.5479
2019-08-01,119.9081
2019-09-01,120.7037
2019-10-01,119.5205
2019-11-01,118.0175
2019-12-01,120.4097
2020-01-01,124.8810
2020-02-01,124.0263
2020-03-01,117.5428
2020-04-01,99.5819
2020-05-01,107.3189
2020-06-01,112.0525
2020-07-01,114.0219
2020-08-01,113.4447
2020-09-01,111.6603
2020-10-01,115.3353
2020-11-01,115.9446
2020-12-01,119.7893
