DATE,IPG335S
1999-06-01,125.1143
1999-07-01,128.7264
1999-08-01,128.4513
1999-09-01,127.7608
1999-10-01,131.3957
1999-11-01,132.7629
1999-12-01,131.5779
2000-01-01,133.8825
2000-02-01,134.2904
2000-03-01,135.4464
2000-04-01,136.3921
2000-05-01,134.7679
2000-06-01,135.9538
2000-07-01,136.3911
2000-08-01,134.2116
2000-09-01,136.4641
2000-10-01,134.2235
2000-11-01,133.7069
2000-12-01,132.9297
2001-01-01,131.9411
2001-02-01,129.2137
2001-03-01,127.0827
2001-04-01,125.8807
2001-05-01,123.0933
2001-06-01,121.6358
2001-07-01,119.9083
2001-08-01,119.8675
2001-09-01,118.0131
2001-10-01,115.1361
2001-11-01,112.6404
2001-12-01,112.9961
2002-01-01,112.5192
2002-02-01,111.8895
2002-03-01,113.4058
2002-04-01,113.0588
2002-05-01,113.2316
2002-06-01,113.4248
2002-07-01,111.4865
2002-08-01,111.0875
2002-09-01,109.9664
2002-10-01,110.5107
2002-11-01,110.8994
2002-12-01,111.6790
2003-01-01,109.9200
2003-02-01,110.7076
2003-03-01,109.8895
2003-04-01,108.3936
2003-05-01,109.6196
2003-06-01,109.7566
2003-07-01,107.3539
2003-08-01,108.7889
2003-09-01,108.0903
2003-10-01,108.3673
2003-11-01,108.9802
2003-12-01,109.0157
2004-01-01,108.4374
2004-02-01,109.2438
2004-03-01,109.2462
2004-04-01,110.4785
2004-05-01,110.6957
2004-06-01,110.7121
2004-07-01,111.0569
2004-08-01,111.5611
2004-09-01,112.1615
2004-10-01,112.1603
2004-11-01,113.2755
2004-12-01,113.1444
2005-01-01,113.9252
2005-02-01,113.3267
2005-03-01,112.0290
2005-04-01,111.4093
2005-05-01,112.1167
2005-06-01,112.2591
2005-07-01,111.7913
2005-08-01,112.9170
2005-09-01,113.8288
2005-10-01,114.4512
2005-11-01,113.9494
2005-12-01,112.5896
2006-01-01,114.3244
2006-02-01,112.8947
2006-03-01,113.1325
2006-04-01,113.9456
2006-05-01,113.6785
2006-06-01,112.5921
2006-07-01,114.4223
2006-08-01,114.5205
2006-09-01,112.4619
2006-10-01,112.7864
2006-11-01,113.0561
2006-12-01,115.5875
2007-01-01,115.3899
2007-02-01,117.3125
2007-03-01,117.6848
2007-04-01,118.8615
2007-05-01,118.5659
2007-06-01,119.7179
2007-07-01,119.7449
2007-08-01,118.2615
2007-09-01,119.2181
2007-10-01,117.2632
2007-11-01,118.3312
2007-12-01,119.9734
2008-01-01,120.8551
2008-02-01,118.9305
2008-03-01,120.0307
2008-04-01,118.5051
2008-05-01,117.7929
2008-06-01,117.5184
2008-07-01,115.3940
2008-08-01,113.4863
2008-09-01,109.9269
2008-10-01,107.9955
2008-11-01,105.1227
2008-12-01,101.4023
2009-01-01,98.3191
2009-02-01,94.5839
2009-03-01,90.8494
2009-04-01,89.2821
2009-05-01,87.6778
2009-06-01,86.9125
2009-07-01,86.9936
2009-08-01,87.9726
2009-09-01,88.6416
2009-10-01,88.1700
2009-11-01,87.9718
2009-12-01,86.8679
2010-01-01,90.5935
2010-02-01,90.1322
2010-03-01,91.7965
2010-04-01,93.3618
2010-05-01,92.7441
2010-06-01,92.9454
2010-07-01,92.8662
2010-08-01,93.5699
2010-09-01,92.9615
2010-10-01,94.4577
2010-11-01,95.2206
2010-12-01,95.9906
2011-01-01,96.5108
2011-02-01,97.4415
2011-03-01,98.4614
2011-04-01,97.3261
2011-05-01,97.2024
2011-06-01,97.5821
2011-07-01,96.3843
2011-08-01,97.2701
2011-09-01,97.8274
2011-10-01,99.9995
2011-11-01,97.6627
2011-12-01,97.8035
2012-01-01,98.8615
2012-02-01,99.6068
2012-03-01,100.1011
2012-04-01,100.6685
2012-05-01,100.9843
2012-06-01,99.9563
2012-07-01,99.9271
2012-08-01,99.2998
2012-09-01,100.4533
2012-10-01,99.4997
2012-11-01,100.8684
2012-12-01,99.7731
2013-01-01,99.3073
2013-02-01,100.1375
2013-03-01,99.5355
2013-04-01,99.3431
2013-05-01,99.5513
2013-06-01,99.9846
2013-07-01,99.9351
2013-08-01,100.2892
2013-09-01,99.8545
2013-10-01,100.4627
2013-11-01,100.7167
2013-12-01,100.3743
2014-01-01,99.7466
2014-02-01,100.2740
2014-03-01,101.5180
2014-04-01,100.5168
2014-05-01,102.1014
2014-06-01,102.5234
2014-07-01,102.3289
2014-08-01,102.6579
2014-09-01,102.7855
2014-10-01,102.2805
2014-11-01,102.9587
2014-12-01,101.3093
2015-01-01,101.7009
2015-02-01,101.5046
2015-03-01,102.9668
2015-04-01,102.3129
2015-05-01,101.6605
2015-06-01,101.1859
2015-07-01,100.0891
2015-08-01,100.9507
2015-09-01,99.0258
2015-10-01,101.4534
2015-11-01,100.4905
2015-12-01,101.8003
2016-01-01,102.0596
2016-02-01,102.8322
2016-03-01,101.1421
2016-04-01,99.4758
2016-05-01,100.8770
2016-06-01,101.0829
2016-07-01,100.4743
2016-08-01,100.2443
2016-09-01,100.1513
2016-10-01,100.5221
2016-11-01,101.2237
2016-12-01,101.3732
2017-01-01,103.1705
2017-02-01,102.3298
2017-03-01,101.5821
2017-04-01,102.6730
2017-05-01,101.8533
2017-06-01,101.4937
2017-07-01,102.2345
2017-08-01,100.5144
2017-09-01,102.2578
2017-10-01,101.7722
2017-11-01,101.2365
2017-12-01,99.9783
2018-01-01,101.7726
2018-02-01,102.7931
2018-03-01,101.6048
2018-04-01,102.9593
2018-05-01,103.0139
2018-06-01,103.9763
2018-07-01,105.1331
2018-08-01,104.9049
2018-09-01,104.8010
2018-10-01,104.4527
2018-11-01,104.4421
2018-12-01,104.8207
2019-01-01,102.5918
2019-02-01,103.0919
2019-03-01,103.1671
2019-04-01,101.8881
2019-05-01,104.4626
2019-06-01,104.3398
2019-07-01,105.2947
2019-08-01,104.8169
2019-09-01,103.4963
2019-10-01,101.3623
2019-11-01,102.7713
2019-12-01,103.0329
2020-01-01,103.0445
2020-02-01,104.8340
2020-03-01,99.9437
2020-04-01,92.7785
2020-05-01,90.9110
2020-06-01,92.7263
2020-07-01,95.2013
2020-08-01,95.5762
2020-09-01,95.8880
2020-10-01,99.3802
2020-11-01,99.5081
2020-12-01,101.3064
