DATE,IPG323S
2000-10-01,144.3903
2000-11-01,143.8871
2000-12-01,141.7742
2001-01-01,143.1731
2001-02-01,142.9204
2001-03-01,142.5457
2001-04-01,141.5255
2001-05-01,140.2690
2001-06-01,138.3195
2001-07-01,139.6162
2001-08-01,138.0403
2001-09-01,138.0839
2001-10-01,136.6187
2001-11-01,135.6817
2001-12-01,135.9831
2002-01-01,135.8603
2002-02-01,135.2530
2002-03-01,136.9597
2002-04-01,137.0939
2002-05-01,137.1701
2002-06-01,137.8339
2002-07-01,136.6316
2002-08-01,137.2838
2002-09-01,136.4250
2002-10-01,135.8859
2002-11-01,134.6503
2002-12-01,133.8030
2003-01-01,132.8815
2003-02-01,132.9858
2003-03-01,133.7030
2003-04-01,130.5244
2003-05-01,130.7573
2003-06-01,131.0054
2003-07-01,130.3634
2003-08-01,129.4355
2003-09-01,129.5522
2003-10-01,130.0325
2003-11-01,129.9241
2003-12-01,129.0097
2004-01-01,129.8282
2004-02-01,129.9405
2004-03-01,129.6411
2004-04-01,129.3393
2004-05-01,130.9773
2004-06-01,131.8801
2004-07-01,132.2270
2004-08-01,132.2234
2004-09-01,131.2383
2004-10-01,131.4116
2004-11-01,132.4841
2004-12-01,133.0520
2005-01-01,133.8976
2005-02-01,132.5900
2005-03-01,131.2077
2005-04-01,130.9941
2005-05-01,131.4119
2005-06-01,131.0035
2005-07-01,131.9567
2005-08-01,130.3134
2005-09-01,130.8149
2005-10-01,129.7519
2005-11-01,129.1420
2005-12-01,128.3462
2006-01-01,129.6738
2006-02-01,129.4739
2006-03-01,129.0892
2006-04-01,130.1945
2006-05-01,128.6094
2006-06-01,128.7532
2006-07-01,128.2803
2006-08-01,127.4504
2006-09-01,128.2542
2006-10-01,130.0425
2006-11-01,130.4202
2006-12-01,133.4076
2007-01-01,132.6767
2007-02-01,133.6716
2007-03-01,133.0605
2007-04-01,132.1233
2007-05-01,130.6673
2007-06-01,131.0624
2007-07-01,131.0707
2007-08-01,131.8731
2007-09-01,133.0470
2007-10-01,132.1336
2007-11-01,132.9543
2007-12-01,131.5939
2008-01-01,130.1048
2008-02-01,128.4925
2008-03-01,129.5304
2008-04-01,127.4619
2008-05-01,126.6028
2008-06-01,123.7436
2008-07-01,121.7182
2008-08-01,122.4825
2008-09-01,121.6448
2008-10-01,120.4087
2008-11-01,118.4628
2008-12-01,113.7793
2009-01-01,110.7298
2009-02-01,107.7045
2009-03-01,105.9896
2009-04-01,103.7667
2009-05-01,102.2586
2009-06-01,102.7228
2009-07-01,101.9756
2009-08-01,101.8080
2009-09-01,101.5646
2009-10-01,101.9502
2009-11-01,101.5716
2009-12-01,101.2652
2010-01-01,101.2794
2010-02-01,101.0703
2010-03-01,100.9074
2010-04-01,102.5537
2010-05-01,104.6668
2010-06-01,104.5202
2010-07-01,104.0138
2010-08-01,105.4350
2010-09-01,104.8162
2010-10-01,104.6105
2010-11-01,104.5233
2010-12-01,103.2736
2011-01-01,101.8413
2011-02-01,103.8683
2011-03-01,103.0977
2011-04-01,103.3449
2011-05-01,102.9234
2011-06-01,101.5616
2011-07-01,102.3509
2011-08-01,101.6326
2011-09-01,101.4843
2011-10-01,100.2707
2011-11-01,99.4310
2011-12-01,99.7904
2012-01-01,100.9010
2012-02-01,101.3354
2012-03-01,99.5488
2012-04-01,100.3774
2012-05-01,100.6089
2012-06-01,100.6636
2012-07-01,100.5744
2012-08-01,100.1852
2012-09-01,99.1891
2012-10-01,98.6518
2012-11-01,98.4587
2012-12-01,99.5057
2013-01-01,99.6516
2013-02-01,99.4182
2013-03-01,100.0859
2013-04-01,100.1130
2013-05-01,100.8924
2013-06-01,100.4890
2013-07-01,99.9743
2013-08-01,100.4127
2013-09-01,98.9224
2013-10-01,100.8677
2013-11-01,100.5707
2013-12-01,102.0337
2014-01-01,99.7999
2014-02-01,99.9963
2014-03-01,100.4995
2014-04-01,98.8676
2014-05-01,99.0776
2014-06-01,98.9801
2014-07-01,98.7014
2014-08-01,97.8029
2014-09-01,97.1314
2014-10-01,97.0831
2014-11-01,97.0614
2014-12-01,97.0728
2015-01-01,96.6205
2015-02-01,96.1689
2015-03-01,97.8180
2015-04-01,97.4091
2015-05-01,96.7510
2015-06-01,96.6679
2015-07-01,97.0407
2015-08-01,98.1585
2015-09-01,97.8216
2015-10-01,98.4373
2015-11-01,99.0203
2015-12-01,98.5813
2016-01-01,99.7331
2016-02-01,99.2628
2016-03-01,99.1080
2016-04-01,98.3381
2016-05-01,97.9390
2016-06-01,98.7441
2016-07-01,98.5298
2016-08-01,98.3396
2016-09-01,99.3127
2016-10-01,99.8452
2016-11-01,100.2735
2016-12-01,100.8076
2017-01-01,100.4570
2017-02-01,101.2164
2017-03-01,100.3739
2017-04-01,101.0226
2017-05-01,100.0522
2017-06-01,99.9146
2017-07-01,99.6271
2017-08-01,100.1511
2017-09-01,98.0735
2017-10-01,98.8182
2017-11-01,98.9120
2017-12-01,99.4149
2018-01-01,98.7088
2018-02-01,99.4661
2018-03-01,97.2549
2018-04-01,98.1748
2018-05-01,98.3840
2018-06-01,98.3366
2018-07-01,98.5631
2018-08-01,96.8312
2018-09-01,96.6651
2018-10-01,97.0159
2018-11-01,96.2100
2018-12-01,95.8111
2019-01-01,96.1077
2019-02-01,94.7810
2019-03-01,93.7190
2019-04-01,93.5269
2019-05-01,93.8956
2019-06-01,93.3003
2019-07-01,93.0506
2019-08-01,93.1989
2019-09-01,93.3548
2019-10-01,93.3757
2019-11-01,93.6809
2019-12-01,92.7463
2020-01-01,94.2867
2020-02-01,96.2201
2020-03-01,87.8537
2020-04-01,66.0676
2020-05-01,72.6546
2020-06-01,75.8690
2020-07-01,78.7451
2020-08-01,79.3015
2020-09-01,81.2067
2020-10-01,84.6817
2020-11-01,84.2475
2020-12-01,83.0915
