DATE,IPG331S
1979-10-01,122.3191
1979-11-01,122.8710
1979-12-01,120.6406
1980-01-01,122.6223
1980-02-01,120.6500
1980-03-01,122.3977
1980-04-01,117.5834
1980-05-01,106.5736
1980-06-01,100.1638
1980-07-01,90.5940
1980-08-01,92.3563
1980-09-01,96.4414
1980-10-01,107.3625
1980-11-01,116.8479
1980-12-01,117.7145
1981-01-01,115.7295
1981-02-01,116.0958
1981-03-01,114.0863
1981-04-01,114.0841
1981-05-01,112.9596
1981-06-01,111.7957
1981-07-01,111.2170
1981-08-01,112.7491
1981-09-01,109.7914
1981-10-01,102.7927
1981-11-01,97.9258
1981-12-01,93.6939
1982-01-01,91.8425
1982-02-01,87.6920
1982-03-01,84.9401
1982-04-01,80.5998
1982-05-01,77.5757
1982-06-01,77.2504
1982-07-01,76.0237
1982-08-01,73.8720
1982-09-01,73.9315
1982-10-01,68.6637
1982-11-01,64.2166
1982-12-01,65.0834
1983-01-01,70.3110
1983-02-01,73.0742
1983-03-01,75.7618
1983-04-01,76.4965
1983-05-01,78.4534
1983-06-01,79.2543
1983-07-01,77.1708
1983-08-01,79.6952
1983-09-01,82.5704
1983-10-01,87.0031
1983-11-01,84.9601
1983-12-01,83.7174
1984-01-01,85.1436
1984-02-01,89.5179
1984-03-01,89.4469
1984-04-01,90.5170
1984-05-01,92.5903
1984-06-01,89.7422
1984-07-01,89.7405
1984-08-01,86.7426
1984-09-01,81.5223
1984-10-01,83.4008
1984-11-01,83.0817
1984-12-01,80.7963
1985-01-01,82.2050
1985-02-01,81.8598
1985-03-01,81.5135
1985-04-01,81.5853
1985-05-01,78.4610
1985-06-01,79.7524
1985-07-01,77.7383
1985-08-01,78.6059
1985-09-01,79.1131
1985-10-01,78.6406
1985-11-01,79.9742
1985-12-01,80.8500
1986-01-01,81.5707
1986-02-01,81.2183
1986-03-01,80.3591
1986-04-01,80.9104
1986-05-01,79.4572
1986-06-01,75.9057
1986-07-01,77.6480
1986-08-01,75.6358
1986-09-01,76.0615
1986-10-01,76.5418
1986-11-01,78.4336
1986-12-01,76.1190
1987-01-01,73.8646
1987-02-01,77.7313
1987-03-01,78.8889
1987-04-01,81.1794
1987-05-01,81.9636
1987-06-01,84.4729
1987-07-01,83.1532
1987-08-01,85.5068
1987-09-01,86.4541
1987-10-01,91.0485
1987-11-01,92.5509
1987-12-01,97.6563
1988-01-01,93.5349
1988-02-01,93.0998
1988-03-01,93.5906
1988-04-01,93.5314
1988-05-01,94.9525
1988-06-01,92.9209
1988-07-01,95.3507
1988-08-01,94.3739
1988-09-01,96.1653
1988-10-01,94.6846
1988-11-01,96.0741
1988-12-01,95.6621
1989-01-01,100.3272
1989-02-01,91.8834
1989-03-01,95.3091
1989-04-01,94.6986
1989-05-01,93.1931
1989-06-01,92.2935
1989-07-01,91.9134
1989-08-01,91.9984
1989-09-01,90.1719
1989-10-01,91.2882
1989-11-01,88.4692
1989-12-01,86.6401
1990-01-01,89.2642
1990-02-01,88.2944
1990-03-01,90.3790
1990-04-01,91.7686
1990-05-01,91.7751
1990-06-01,92.9040
1990-07-01,90.0499
1990-08-01,96.4785
1990-09-01,93.5712
1990-10-01,91.3826
1990-11-01,91.7130
1990-12-01,87.6233
1991-01-01,84.9667
1991-02-01,84.3303
1991-03-01,81.2282
1991-04-01,84.3861
1991-05-01,81.0927
1991-06-01,84.3391
1991-07-01,87.8810
1991-08-01,86.9150
1991-09-01,89.3666
1991-10-01,88.4101
1991-11-01,88.6298
1991-12-01,87.2099
1992-01-01,88.1734
1992-02-01,87.6136
1992-03-01,90.3705
1992-04-01,88.5555
1992-05-01,88.3543
1992-06-01,88.7066
1992-07-01,88.9875
1992-08-01,88.1372
1992-09-01,85.5993
1992-10-01,88.2485
1992-11-01,89.0669
1992-12-01,86.1904
1993-01-01,90.6452
1993-02-01,91.2788
1993-03-01,90.9127
1993-04-01,90.8588
1993-05-01,90.5121
1993-06-01,93.7689
1993-07-01,90.9737
1993-08-01,93.3041
1993-09-01,93.5335
1993-10-01,92.3075
1993-11-01,94.1355
1993-12-01,96.9167
1994-01-01,94.4307
1994-02-01,96.8442
1994-03-01,96.7897
1994-04-01,99.9239
1994-05-01,100.9130
1994-06-01,97.8852
1994-07-01,99.7060
1994-08-01,97.0402
1994-09-01,100.6261
1994-10-01,102.1886
1994-11-01,101.5232
1994-12-01,104.3777
1995-01-01,104.2510
1995-02-01,102.4245
1995-03-01,101.5846
1995-04-01,100.5888
1995-05-01,99.8457
1995-06-01,98.9055
1995-07-01,97.2980
1995-08-01,98.2996
1995-09-01,101.2513
1995-10-01,99.1298
1995-11-01,101.9875
1995-12-01,99.9709
1996-01-01,99.4261
1996-02-01,100.5429
1996-03-01,102.1847
1996-04-01,101.0724
1996-05-01,101.9166
1996-06-01,103.8752
1996-07-01,102.2088
1996-08-01,103.9428
1996-09-01,104.9054
1996-10-01,104.4314
1996-11-01,103.9388
1996-12-01,104.5981
1997-01-01,102.4684
1997-02-01,105.1093
1997-03-01,103.7680
1997-04-01,105.2591
1997-05-01,105.7102
1997-06-01,106.3138
1997-07-01,106.7738
1997-08-01,107.0018
1997-09-01,108.7869
1997-10-01,110.1569
1997-11-01,112.5669
1997-12-01,111.4386
1998-01-01,111.7743
1998-02-01,113.2307
1998-03-01,111.0871
1998-04-01,111.1157
1998-05-01,110.6111
1998-06-01,105.6763
1998-07-01,109.1514
1998-08-01,108.2239
1998-09-01,105.4117
1998-10-01,107.4559
1998-11-01,106.0927
1998-12-01,107.3815
1999-01-01,108.0787
1999-02-01,105.5604
1999-03-01,109.0925
1999-04-01,107.7831
1999-05-01,107.7004
1999-06-01,108.2517
1999-07-01,108.5634
1999-08-01,110.2042
1999-09-01,108.6033
1999-10-01,109.7496
1999-11-01,110.6178
1999-12-01,111.0819
2000-01-01,110.8115
2000-02-01,108.9407
2000-03-01,110.4164
2000-04-01,107.7131
2000-05-01,106.9759
2000-06-01,105.8317
2000-07-01,104.3340
2000-08-01,102.4994
2000-09-01,104.1654
2000-10-01,100.0478
2000-11-01,98.9703
2000-12-01,99.1407
2001-01-01,98.2866
2001-02-01,96.1237
2001-03-01,93.8524
2001-04-01,98.0906
2001-05-01,96.9444
2001-06-01,97.1919
2001-07-01,97.4981
2001-08-01,95.5011
2001-09-01,95.7793
2001-10-01,91.9890
2001-11-01,92.0876
2001-12-01,87.1903
2002-01-01,93.0173
2002-02-01,92.7714
2002-03-01,94.8457
2002-04-01,95.0497
2002-05-01,96.3582
2002-06-01,97.4710
2002-07-01,94.9609
2002-08-01,98.3838
2002-09-01,96.5871
2002-10-01,96.3794
2002-11-01,97.5007
2002-12-01,93.1801
2003-01-01,96.1325
2003-02-01,94.1446
2003-03-01,90.1771
2003-04-01,91.0766
2003-05-01,90.5789
2003-06-01,94.1713
2003-07-01,91.5946
2003-08-01,91.6954
2003-09-01,90.5341
2003-10-01,95.1670
2003-11-01,98.0061
2003-12-01,101.7537
2004-01-01,95.7620
2004-02-01,98.4335
2004-03-01,100.2448
2004-04-01,99.5064
2004-05-01,101.2184
2004-06-01,101.2296
2004-07-01,105.4466
2004-08-01,102.9885
2004-09-01,104.0962
2004-10-01,104.8265
2004-11-01,104.9655
2004-12-01,103.3274
2005-01-01,102.4281
2005-02-01,102.1585
2005-03-01,101.6613
2005-04-01,99.1199
2005-05-01,97.0417
2005-06-01,94.4617
2005-07-01,93.5769
2005-08-01,97.1743
2005-09-01,98.9614
2005-10-01,99.1723
2005-11-01,101.7516
2005-12-01,101.7022
2006-01-01,103.0162
2006-02-01,103.3719
2006-03-01,103.1376
2006-04-01,103.4118
2006-05-01,104.9328
2006-06-01,104.9320
2006-07-01,101.8276
2006-08-01,102.2405
2006-09-01,102.0639
2006-10-01,97.8348
2006-11-01,98.3346
2006-12-01,97.6171
2007-01-01,101.4128
2007-02-01,101.7308
2007-03-01,103.0798
2007-04-01,103.9668
2007-05-01,103.4336
2007-06-01,102.5779
2007-07-01,104.5385
2007-08-01,103.7650
2007-09-01,101.8881
2007-10-01,104.9643
2007-11-01,107.5804
2007-12-01,109.0274
2008-01-01,110.9633
2008-02-01,110.2144
2008-03-01,109.0412
2008-04-01,111.1706
2008-05-01,109.0171
2008-06-01,109.7839
2008-07-01,110.7753
2008-08-01,110.1794
2008-09-01,105.2924
2008-10-01,98.2622
2008-11-01,86.9660
2008-12-01,78.5188
2009-01-01,76.5162
2009-02-01,74.4408
2009-03-01,70.2054
2009-04-01,71.3370
2009-05-01,69.6653
2009-06-01,70.6693
2009-07-01,75.9007
2009-08-01,80.1871
2009-09-01,82.7731
2009-10-01,83.2014
2009-11-01,87.0203
2009-12-01,88.2049
2010-01-01,89.6289
2010-02-01,92.2462
2010-03-01,95.4239
2010-04-01,94.6055
2010-05-01,95.7863
2010-06-01,97.6201
2010-07-01,93.5647
2010-08-01,94.6329
2010-09-01,95.9478
2010-10-01,95.2073
2010-11-01,97.0238
2010-12-01,99.5635
2011-01-01,100.6009
2011-02-01,100.4450
2011-03-01,102.5043
2011-04-01,101.7100
2011-05-01,101.4235
2011-06-01,101.3530
2011-07-01,101.4842
2011-08-01,101.5343
2011-09-01,102.9534
2011-10-01,102.5658
2011-11-01,103.5846
2011-12-01,104.2473
2012-01-01,103.1769
2012-02-01,104.1395
2012-03-01,100.5979
2012-04-01,102.1160
2012-05-01,99.9142
2012-06-01,98.0180
2012-07-01,98.9763
2012-08-01,99.8498
2012-09-01,95.9513
2012-10-01,96.2088
2012-11-01,99.6025
2012-12-01,101.4488
2013-01-01,103.1384
2013-02-01,102.5330
2013-03-01,102.6629
2013-04-01,102.4973
2013-05-01,102.9256
2013-06-01,101.9734
2013-07-01,103.3506
2013-08-01,103.4723
2013-09-01,103.7871
2013-10-01,105.3444
2013-11-01,103.8334
2013-12-01,104.0210
2014-01-01,102.1210
2014-02-01,103.5243
2014-03-01,104.1554
2014-04-01,104.1376
2014-05-01,103.5801
2014-06-01,105.0295
2014-07-01,105.4231
2014-08-01,104.7874
2014-09-01,105.5389
2014-10-01,103.6898
2014-11-01,102.0378
2014-12-01,104.0019
2015-01-01,101.5108
2015-02-01,98.7060
2015-03-01,96.4980
2015-04-01,96.4248
2015-05-01,96.0176
2015-06-01,98.5836
2015-07-01,98.2880
2015-08-01,96.4882
2015-09-01,95.1642
2015-10-01,96.1695
2015-11-01,94.7822
2015-12-01,93.2718
2016-01-01,94.5535
2016-02-01,94.3716
2016-03-01,94.2503
2016-04-01,93.5363
2016-05-01,94.4422
2016-06-01,93.4874
2016-07-01,91.8330
2016-08-01,91.2650
2016-09-01,90.2441
2016-10-01,89.2440
2016-11-01,90.8377
2016-12-01,92.5159
2017-01-01,93.8529
2017-02-01,93.9803
2017-03-01,93.0837
2017-04-01,93.4645
2017-05-01,91.5066
2017-06-01,92.7995
2017-07-01,92.7835
2017-08-01,93.8210
2017-09-01,95.1514
2017-10-01,94.8022
2017-11-01,95.4560
2017-12-01,94.2936
2018-01-01,94.9929
2018-02-01,95.6913
2018-03-01,96.5963
2018-04-01,96.4824
2018-05-01,96.1949
2018-06-01,96.0671
2018-07-01,96.0997
2018-08-01,97.6664
2018-09-01,98.8022
2018-10-01,99.4794
2018-11-01,101.4905
2018-12-01,101.1238
2019-01-01,98.5334
2019-02-01,97.4783
2019-03-01,97.8372
2019-04-01,98.8871
2019-05-01,96.5646
2019-06-01,94.5434
2019-07-01,95.4320
2019-08-01,97.0591
2019-09-01,96.7998
2019-10-01,94.9451
2019-11-01,96.3725
2019-12-01,98.4060
2020-01-01,97.9845
2020-02-01,94.4916
2020-03-01,90.6507
2020-04-01,70.4338
2020-05-01,66.9355
2020-06-01,71.4402
2020-07-01,75.1494
2020-08-01,79.0627
2020-09-01,83.6715
2020-10-01,85.2438
2020-11-01,88.6352
2020-12-01,90.8634
