DATE,IPG332S
1985-02-01,76.7364
1985-03-01,77.2807
1985-04-01,77.1341
1985-05-01,77.1607
1985-06-01,77.1727
1985-07-01,76.4883
1985-08-01,77.1085
1985-09-01,76.9213
1985-10-01,76.5492
1985-11-01,77.0110
1985-12-01,77.3461
1986-01-01,77.2250
1986-02-01,77.0518
1986-03-01,76.8521
1986-04-01,76.7534
1986-05-01,76.7384
1986-06-01,76.0911
1986-07-01,76.3853
1986-08-01,76.0426
1986-09-01,76.3195
1986-10-01,76.1466
1986-11-01,75.2773
1986-12-01,76.1127
1987-01-01,75.7167
1987-02-01,76.3241
1987-03-01,76.5508
1987-04-01,77.1325
1987-05-01,77.3541
1987-06-01,77.5680
1987-07-01,77.4976
1987-08-01,77.8869
1987-09-01,78.2845
1987-10-01,79.8596
1987-11-01,80.2506
1987-12-01,80.3045
1988-01-01,81.0634
1988-02-01,81.0089
1988-03-01,81.2582
1988-04-01,81.4888
1988-05-01,81.5460
1988-06-01,81.9934
1988-07-01,82.5431
1988-08-01,81.7655
1988-09-01,82.1427
1988-10-01,82.1751
1988-11-01,82.5673
1988-12-01,82.4551
1989-01-01,82.9436
1989-02-01,82.6942
1989-03-01,82.3664
1989-04-01,81.8729
1989-05-01,81.6055
1989-06-01,81.3789
1989-07-01,80.4421
1989-08-01,80.2997
1989-09-01,80.7356
1989-10-01,79.6821
1989-11-01,80.2016
1989-12-01,80.1955
1990-01-01,80.6483
1990-02-01,80.5701
1990-03-01,80.6576
1990-04-01,80.6131
1990-05-01,80.8833
1990-06-01,80.5998
1990-07-01,80.6975
1990-08-01,80.8400
1990-09-01,80.2420
1990-10-01,79.6355
1990-11-01,78.8060
1990-12-01,78.8046
1991-01-01,77.1781
1991-02-01,75.9693
1991-03-01,75.4787
1991-04-01,75.2827
1991-05-01,75.2327
1991-06-01,76.2807
1991-07-01,75.8294
1991-08-01,77.0658
1991-09-01,77.7566
1991-10-01,77.6227
1991-11-01,78.0464
1991-12-01,77.8346
1992-01-01,76.9733
1992-02-01,78.0188
1992-03-01,77.9293
1992-04-01,78.4044
1992-05-01,79.2963
1992-06-01,79.2826
1992-07-01,79.2505
1992-08-01,79.3278
1992-09-01,79.5796
1992-10-01,80.1778
1992-11-01,79.8539
1992-12-01,79.9541
1993-01-01,80.8814
1993-02-01,81.1020
1993-03-01,80.9037
1993-04-01,81.1875
1993-05-01,81.2629
1993-06-01,81.1210
1993-07-01,82.0193
1993-08-01,82.2966
1993-09-01,82.7263
1993-10-01,82.7850
1993-11-01,83.5087
1993-12-01,84.0708
1994-01-01,84.7477
1994-02-01,84.6086
1994-03-01,86.0720
1994-04-01,87.6571
1994-05-01,88.3248
1994-06-01,88.6840
1994-07-01,89.4767
1994-08-01,90.2776
1994-09-01,90.8250
1994-10-01,91.6268
1994-11-01,92.9172
1994-12-01,94.2734
1995-01-01,94.1246
1995-02-01,94.0267
1995-03-01,94.1344
1995-04-01,93.5135
1995-05-01,94.0470
1995-06-01,94.5645
1995-07-01,93.6430
1995-08-01,94.9735
1995-09-01,95.6953
1995-10-01,95.3293
1995-11-01,95.7243
1995-12-01,95.4827
1996-01-01,95.8457
1996-02-01,96.9302
1996-03-01,96.9588
1996-04-01,96.4680
1996-05-01,97.2501
1996-06-01,98.0898
1996-07-01,97.5648
1996-08-01,98.7660
1996-09-01,99.2596
1996-10-01,99.1718
1996-11-01,99.5880
1996-12-01,100.0272
1997-01-01,99.5909
1997-02-01,100.5572
1997-03-01,101.1124
1997-04-01,101.4058
1997-05-01,101.6946
1997-06-01,101.7228
1997-07-01,102.3908
1997-08-01,102.7553
1997-09-01,103.5701
1997-10-01,103.8014
1997-11-01,104.6886
1997-12-01,105.8630
1998-01-01,106.0548
1998-02-01,106.4773
1998-03-01,105.9679
1998-04-01,105.3787
1998-05-01,105.9647
1998-06-01,106.3962
1998-07-01,104.6773
1998-08-01,105.2786
1998-09-01,105.0186
1998-10-01,105.6832
1998-11-01,105.8244
1998-12-01,106.2476
1999-01-01,105.5274
1999-02-01,105.4996
1999-03-01,105.1637
1999-04-01,105.6415
1999-05-01,105.7012
1999-06-01,105.3675
1999-07-01,106.0660
1999-08-01,107.2458
1999-09-01,106.9902
1999-10-01,107.9970
1999-11-01,108.6664
1999-12-01,108.6005
2000-01-01,109.3018
2000-02-01,110.8700
2000-03-01,110.6583
2000-04-01,111.4638
2000-05-01,110.9802
2000-06-01,111.7221
2000-07-01,111.7138
2000-08-01,110.9809
2000-09-01,111.3157
2000-10-01,110.5619
2000-11-01,110.5344
2000-12-01,108.4824
2001-01-01,108.8997
2001-02-01,106.9844
2001-03-01,106.2871
2001-04-01,105.3691
2001-05-01,103.6832
2001-06-01,102.5760
2001-07-01,102.1275
2001-08-01,101.0411
2001-09-01,99.9248
2001-10-01,99.1163
2001-11-01,98.3026
2001-12-01,98.5358
2002-01-01,97.8814
2002-02-01,98.2550
2002-03-01,99.3729
2002-04-01,99.5988
2002-05-01,100.3634
2002-06-01,101.5696
2002-07-01,101.0990
2002-08-01,101.6130
2002-09-01,101.7589
2002-10-01,101.5747
2002-11-01,101.3031
2002-12-01,101.5518
2003-01-01,101.4932
2003-02-01,100.6642
2003-03-01,100.1818
2003-04-01,99.0551
2003-05-01,99.7136
2003-06-01,99.4883
2003-07-01,98.8943
2003-08-01,98.1584
2003-09-01,98.4288
2003-10-01,98.6039
2003-11-01,98.8887
2003-12-01,98.6726
2004-01-01,99.1699
2004-02-01,99.3361
2004-03-01,98.2536
2004-04-01,98.6484
2004-05-01,99.5497
2004-06-01,99.5016
2004-07-01,99.6239
2004-08-01,100.1633
2004-09-01,99.7563
2004-10-01,100.9415
2004-11-01,101.1013
2004-12-01,101.5581
2005-01-01,102.4481
2005-02-01,102.5978
2005-03-01,102.2115
2005-04-01,102.9692
2005-05-01,103.7094
2005-06-01,103.8530
2005-07-01,104.3843
2005-08-01,104.8242
2005-09-01,105.5400
2005-10-01,106.8979
2005-11-01,106.9609
2005-12-01,106.7764
2006-01-01,108.4304
2006-02-01,108.8619
2006-03-01,109.3379
2006-04-01,109.9274
2006-05-01,109.1020
2006-06-01,109.3861
2006-07-01,110.1906
2006-08-01,111.0876
2006-09-01,111.2586
2006-10-01,111.6347
2006-11-01,111.0649
2006-12-01,111.5621
2007-01-01,111.7905
2007-02-01,112.3345
2007-03-01,113.7873
2007-04-01,114.1653
2007-05-01,114.0826
2007-06-01,115.2962
2007-07-01,115.3796
2007-08-01,115.7528
2007-09-01,116.2480
2007-10-01,116.3475
2007-11-01,116.7250
2007-12-01,116.3960
2008-01-01,117.1677
2008-02-01,116.8983
2008-03-01,116.8947
2008-04-01,115.0098
2008-05-01,113.9287
2008-06-01,111.8365
2008-07-01,110.0437
2008-08-01,110.0232
2008-09-01,108.2130
2008-10-01,105.9491
2008-11-01,103.3647
2008-12-01,98.8968
2009-01-01,94.4917
2009-02-01,91.6926
2009-03-01,86.9424
2009-04-01,84.3390
2009-05-01,82.3453
2009-06-01,82.2008
2009-07-01,81.9890
2009-08-01,82.8311
2009-09-01,83.2998
2009-10-01,83.5621
2009-11-01,84.0274
2009-12-01,84.2188
2010-01-01,85.3844
2010-02-01,85.9365
2010-03-01,86.8780
2010-04-01,88.1318
2010-05-01,89.6403
2010-06-01,90.4459
2010-07-01,91.6458
2010-08-01,93.3758
2010-09-01,93.7573
2010-10-01,93.7104
2010-11-01,94.5502
2010-12-01,94.7952
2011-01-01,94.7453
2011-02-01,94.7196
2011-03-01,95.4552
2011-04-01,96.1217
2011-05-01,97.0392
2011-06-01,97.8517
2011-07-01,98.0850
2011-08-01,98.2702
2011-09-01,97.7851
2011-10-01,97.6609
2011-11-01,98.4143
2011-12-01,98.6696
2012-01-01,99.1283
2012-02-01,99.7793
2012-03-01,99.7790
2012-04-01,100.0693
2012-05-01,100.3032
2012-06-01,100.2115
2012-07-01,100.1706
2012-08-01,100.7727
2012-09-01,100.1918
2012-10-01,99.7828
2012-11-01,99.8645
2012-12-01,99.9468
2013-01-01,100.2847
2013-02-01,102.0027
2013-03-01,101.5097
2013-04-01,101.0776
2013-05-01,100.6814
2013-06-01,100.7834
2013-07-01,100.7246
2013-08-01,101.9114
2013-09-01,102.0496
2013-10-01,102.7116
2013-11-01,104.3039
2013-12-01,103.1876
2014-01-01,102.2042
2014-02-01,103.4879
2014-03-01,103.7370
2014-04-01,103.5003
2014-05-01,103.9086
2014-06-01,104.6920
2014-07-01,104.4903
2014-08-01,103.1741
2014-09-01,104.0817
2014-10-01,103.6018
2014-11-01,103.6495
2014-12-01,103.1748
2015-01-01,102.8313
2015-02-01,101.7412
2015-03-01,101.7809
2015-04-01,101.2855
2015-05-01,101.0144
2015-06-01,100.8130
2015-07-01,100.3844
2015-08-01,98.9982
2015-09-01,99.0135
2015-10-01,98.1114
2015-11-01,97.8913
2015-12-01,98.2036
2016-01-01,98.2702
2016-02-01,97.2246
2016-03-01,96.3168
2016-04-01,96.2896
2016-05-01,96.2421
2016-06-01,95.8963
2016-07-01,96.2957
2016-08-01,95.6003
2016-09-01,96.4018
2016-10-01,96.7963
2016-11-01,96.2657
2016-12-01,96.4247
2017-01-01,97.0367
2017-02-01,97.3979
2017-03-01,97.0263
2017-04-01,97.2686
2017-05-01,97.5960
2017-06-01,97.0635
2017-07-01,97.4995
2017-08-01,97.5974
2017-09-01,98.4407
2017-10-01,99.1321
2017-11-01,99.4968
2017-12-01,99.5524
2018-01-01,99.4872
2018-02-01,101.2349
2018-03-01,101.4429
2018-04-01,101.5839
2018-05-01,101.4009
2018-06-01,102.5203
2018-07-01,102.5557
2018-08-01,103.2606
2018-09-01,103.3338
2018-10-01,103.9450
2018-11-01,104.3740
2018-12-01,104.5251
2019-01-01,105.0556
2019-02-01,104.5589
2019-03-01,104.4537
2019-04-01,103.6468
2019-05-01,103.0122
2019-06-01,103.6106
2019-07-01,102.7320
2019-08-01,103.5127
2019-09-01,103.4729
2019-10-01,103.0658
2019-11-01,103.1027
2019-12-01,102.7286
2020-01-01,102.8674
2020-02-01,103.9737
2020-03-01,99.8502
2020-04-01,88.5229
2020-05-01,90.6706
2020-06-01,92.5223
2020-07-01,92.2837
2020-08-01,93.6214
2020-09-01,95.7920
2020-10-01,95.7092
2020-11-01,96.6537
2020-12-01,97.2018
